# Frame C-Contacts All-Contacts
60150 82 460
60160 92 462
60170 74 438
60180 68 478
60190 69 453
60200 77 436
60210 60 415
60220 67 417
60230 77 458
60240 57 414
60250 60 439
60260 66 444
60270 57 437
60280 65 465
60290 92 500
60300 51 438
60310 50 409
60320 50 439
60330 52 401
60340 48 429
60350 38 439
60360 41 412
60370 40 388
60380 28 413
60390 25 426
60400 15 384
60410 30 427
60420 41 413
60430 50 414
60440 61 471
60450 62 471
60460 67 468
60470 55 448
60480 91 491
60490 97 512
60500 112 531
60510 118 512
60520 113 509
60530 115 533
60540 121 515
60550 104 532
60560 96 505
60570 95 487
60580 91 488
60590 65 500
60600 36 438
60610 57 451
60620 54 444
60630 45 423
60640 64 461
60650 21 400
60660 35 415
60670 38 458
60680 22 394
60690 72 456
60700 68 466
60710 37 420
60720 64 473
60730 95 494
60740 78 455
60750 61 450
60760 58 439
60770 65 469
60780 73 464
60790 60 430
60800 77 461
60810 93 475
60820 78 448
60830 55 446
60840 65 441
60850 68 428
60860 97 453
60870 62 451
60880 65 467
60890 79 456
60900 115 515
60910 94 484
60920 107 487
60930 100 478
60940 40 406
60950 57 451
60960 72 403
60970 67 431
60980 60 402
60990 45 414
61000 36 442
61010 41 429
61020 15 374
61030 46 423
61040 65 434
61050 54 452
61060 40 382
61070 66 453
61080 53 423
61090 77 483
61100 62 466
61110 78 480
61120 72 474
61130 87 483
61140 69 464
61150 84 463
61160 79 467
61170 87 515
61180 77 503
61190 65 455
61200 85 507
61210 63 441
61220 86 486
61230 70 463
61240 102 468
61250 101 474
61260 91 498
61270 101 455
61280 106 495
61290 105 498
61300 96 479
61310 105 489
61320 132 513
61330 140 543
61340 115 504
61350 109 471
61360 97 473
61370 103 496
61380 103 467
61390 130 517
61400 117 496
61410 120 486
61420 72 429
61430 77 494
61440 87 484
61450 84 460
61460 76 454
61470 95 513
61480 126 522
61490 92 459
61500 79 478
61510 87 419
61520 73 413
61530 80 456
61540 54 423
61550 49 426
61560 57 398
61570 92 454
61580 76 487
61590 97 486
61600 94 456
61610 93 487
61620 126 532
61630 145 535
61640 103 449
61650 93 446
61660 120 529
61670 117 497
61680 114 509
61690 99 483
61700 156 556
61710 108 521
61720 102 491
61730 95 494
61740 102 491
61750 108 499
61760 107 495
61770 119 500
61780 136 560
61790 96 461
61800 89 479
61810 106 503
61820 113 441
61830 108 502
61840 129 533
61850 134 528
61860 129 540
61870 98 465
61880 128 506
61890 120 500
61900 115 493
61910 123 506
61920 105 453
61930 97 513
61940 111 508
61950 120 497
61960 114 473
61970 108 462
61980 107 517
61990 118 503
62000 114 533
62010 132 508
62020 119 488
62030 110 496
62040 129 501
62050 102 490
62060 104 503
62070 97 446
62080 90 453
62090 115 495
62100 88 466
62110 99 494
62120 75 467
62130 78 422
62140 96 485
62150 77 454
62160 73 480
62170 95 471
62180 90 496
62190 95 483
62200 85 451
62210 80 465
62220 67 488
62230 55 391
62240 46 436
62250 66 491
62260 51 425
62270 54 435
62280 74 430
62290 67 464
62300 114 508
62310 106 480
62320 109 507
62330 85 467
62340 101 482
62350 93 489
62360 101 468
62370 109 490
62380 121 508
62390 119 507
62400 125 511
62410 122 485
62420 168 558
62430 130 550
62440 167 590
62450 131 528
62460 148 523
62470 110 492
62480 127 523
62490 103 475
62500 115 499
62510 126 522
62520 114 481
62530 123 514
62540 121 497
62550 163 555
62560 140 529
62570 144 544
62580 144 542
62590 152 544
62600 135 516
62610 136 523
62620 161 571
62630 138 511
62640 118 495
62650 114 497
62660 130 502
62670 126 514
62680 100 486
62690 155 525
62700 132 541
62710 141 522
62720 158 532
62730 118 486
62740 127 517
62750 106 512
62760 150 553
62770 116 529
62780 84 471
62790 84 483
62800 89 504
62810 103 473
62820 110 510
62830 91 486
62840 86 476
62850 65 454
62860 72 441
62870 77 424
62880 62 427
62890 62 432
62900 45 407
62910 58 428
62920 59 448
62930 65 429
62940 49 415
62950 62 428
62960 42 395
62970 71 463
62980 108 508
62990 107 449
63000 69 408
63010 78 442
63020 88 462
63030 68 414
63040 85 422
63050 64 428
63060 79 446
63070 77 441
63080 90 479
63090 49 420
63100 56 419
63110 48 429
63120 41 420
63130 68 432
63140 52 426
63150 53 432
63160 47 426
63170 60 455
63180 68 451
63190 63 445
63200 63 453
63210 52 454
63220 54 431
63230 52 436
63240 38 415
63250 34 452
63260 63 414
63270 51 452
63280 64 507
63290 54 464
63300 54 481
63310 79 473
63320 60 476
63330 67 456
63340 52 464
63350 70 464
63360 71 491
63370 68 491
63380 46 469
63390 67 462
63400 75 438
63410 50 459
63420 74 450
63430 75 521
63440 76 485
63450 81 527
63460 81 521
63470 84 486
63480 71 424
63490 97 473
63500 110 458
63510 88 458
63520 120 509
63530 111 501
63540 94 480
63550 97 498
63560 76 444
63570 73 447
63580 75 425
63590 86 409
63600 59 413
63610 83 425
63620 73 423
63630 69 432
63640 78 424
63650 87 439
63660 112 498
63670 77 415
63680 81 463
63690 81 445
63700 96 444
63710 110 494
63720 76 414
63730 111 446
63740 129 473
63750 93 451
63760 72 449
63770 87 442
63780 84 472
63790 136 522
63800 108 488
63810 104 434
63820 159 539
63830 125 529
63840 115 492
63850 149 528
63860 84 511
63870 95 479
63880 104 509
63890 94 487
63900 79 461
63910 71 473
63920 93 497
63930 81 444
63940 77 448
63950 79 478
63960 74 448
63970 64 440
63980 77 406
63990 61 422
64000 81 439
64010 76 470
64020 59 412
64030 66 437
64040 72 416
64050 71 447
64060 78 453
64070 89 415
64080 98 486
64090 78 469
64100 95 459
64110 116 487
64120 82 469
64130 77 483
64140 92 473
64150 61 480
64160 93 494
64170 104 487
64180 58 462
64190 71 473
64200 66 462
64210 61 434
64220 71 430
64230 65 413
64240 75 443
64250 80 429
64260 66 441
64270 76 436
64280 75 446
64290 86 466
64300 73 453
64310 89 432
64320 97 461
64330 97 486
64340 86 430
64350 73 434
64360 57 427
64370 92 479
64380 92 454
64390 85 471
64400 93 437
64410 82 446
64420 104 471
64430 91 480
64440 87 435
64450 93 441
64460 71 414
64470 87 493
64480 98 470
64490 88 437
64500 87 478
64510 101 452
64520 86 449
64530 94 454
64540 84 441
64550 85 424
64560 88 463
64570 65 414
64580 87 440
64590 96 452
64600 103 467
64610 84 429
64620 107 478
64630 104 487
64640 87 445
64650 83 465
64660 88 464
64670 55 423
64680 81 433
64690 84 474
64700 89 465
64710 69 408
64720 51 405
64730 115 458
64740 76 452
64750 81 451
64760 107 459
64770 97 449
64780 62 413
64790 89 473
64800 85 430
64810 60 430
64820 71 463
64830 58 395
64840 91 451
64850 78 417
64860 79 424
64870 74 420
64880 87 429
64890 82 410
64900 98 424
64910 128 489
64920 100 469
64930 108 491
64940 127 453
64950 131 479
64960 111 466
64970 99 453
64980 118 490
64990 114 488
65000 150 533
65010 112 488
65020 85 426
65030 71 402
65040 103 501
65050 67 449
65060 58 434
65070 98 520
65080 73 462
65090 70 442
65100 97 488
65110 104 479
65120 80 464
65130 73 458
65140 113 505
65150 70 447
65160 95 481
65170 85 482
65180 92 471
65190 108 526
65200 101 486
65210 118 515
65220 119 511
65230 90 453
65240 101 477
65250 110 491
65260 95 487
65270 132 494
65280 113 488
65290 98 455
65300 106 461
65310 108 448
65320 144 518
65330 126 482
65340 112 471
65350 151 499
65360 114 450
65370 138 522
65380 136 522
65390 122 464
65400 150 490
65410 160 506
65420 105 467
65430 104 431
65440 115 485
65450 158 519
65460 143 510
65470 116 483
65480 117 508
65490 115 515
65500 105 503
65510 83 461
65520 88 445
65530 98 477
65540 80 450
65550 87 465
65560 83 480
65570 83 483
65580 86 475
65590 81 490
65600 79 433
65610 74 431
65620 98 462
65630 86 494
65640 83 476
65650 70 445
65660 93 444
65670 86 455
65680 87 469
65690 89 448
65700 83 480
65710 76 441
65720 73 446
65730 63 422
65740 106 500
65750 75 446
65760 76 449
65770 82 458
65780 69 445
65790 61 433
65800 65 448
65810 78 445
65820 77 454
65830 91 447
65840 83 409
65850 80 462
65860 61 433
65870 80 456
65880 88 478
65890 87 467
65900 95 441
65910 86 461
65920 92 470
65930 79 440
65940 98 436
65950 101 472
65960 104 465
65970 110 459
65980 118 491
65990 114 486
66000 115 497
66010 116 487
66020 106 500
66030 113 473
66040 112 482
66050 85 443
66060 72 433
66070 80 413
66080 87 464
66090 75 430
66100 87 445
66110 75 448
66120 90 474
66130 78 442
66140 90 476
66150 92 460
66160 134 492
66170 105 490
66180 96 442
66190 100 469
66200 100 479
66210 87 450
66220 102 485
66230 105 465
66240 125 503
66250 101 469
66260 84 436
66270 92 464
66280 83 445
66290 108 461
66300 85 442
66310 86 443
66320 102 446
66330 105 448
66340 127 498
66350 85 452
66360 91 451
66370 92 433
66380 94 470
66390 88 443
66400 98 490
66410 92 470
66420 112 457
66430 120 462
66440 121 481
66450 117 454
66460 108 463
66470 126 514
66480 133 529
66490 107 493
66500 124 528
66510 101 468
66520 111 471
66530 80 456
66540 104 466
66550 122 447
66560 124 486
66570 97 413
66580 126 454
66590 126 483
66600 116 466
66610 113 474
66620 114 494
66630 101 450
66640 107 462
66650 94 466
66660 81 454
66670 93 483
66680 79 459
66690 90 439
66700 93 453
66710 92 482
66720 102 485
66730 97 471
66740 109 517
66750 73 456
66760 104 479
66770 127 493
66780 148 520
66790 146 529
66800 151 536
66810 98 427
66820 93 492
66830 86 432
66840 92 433
66850 87 474
66860 84 448
66870 98 463
66880 105 473
66890 88 483
66900 91 479
66910 88 455
66920 103 465
66930 88 434
66940 84 459
66950 70 430
66960 83 465
66970 73 454
66980 77 413
66990 85 456
67000 70 420
67010 88 478
67020 92 472
67030 106 494
67040 95 475
67050 101 444
67060 93 464
67070 95 483
67080 96 470
67090 93 495
67100 98 471
67110 107 440
67120 67 442
67130 117 445
67140 133 500
67150 101 420
67160 105 476
67170 126 517
67180 82 471
67190 103 473
67200 100 476
67210 110 473
67220 117 496
67230 130 470
67240 134 496
67250 111 471
67260 113 463
67270 117 458
67280 136 497
67290 97 467
67300 117 484
67310 136 505
67320 129 445
67330 121 462
67340 100 419
67350 125 486
67360 122 480
67370 103 452
67380 103 460
67390 97 467
67400 121 474
67410 99 445
67420 115 513
67430 115 495
67440 110 454
67450 90 420
67460 118 510
67470 111 507
67480 84 428
67490 99 488
67500 106 495
67510 99 433
67520 84 467
67530 89 457
67540 92 466
67550 90 448
67560 100 477
67570 97 502
67580 113 445
67590 108 486
67600 102 475
67610 80 460
67620 103 462
67630 97 475
67640 101 460
67650 100 485
67660 83 467
67670 77 467
67680 127 485
67690 115 458
67700 94 440
67710 105 457
67720 116 520
67730 129 477
67740 129 542
67750 113 483
67760 96 453
67770 86 442
67780 96 486
67790 101 484
67800 79 440
67810 82 424
67820 76 451
67830 115 450
67840 101 441
67850 59 402
67860 86 447
67870 87 477
67880 94 449
67890 87 432
67900 118 473
67910 111 456
67920 93 456
67930 99 463
67940 80 434
67950 104 419
67960 94 414
67970 116 455
67980 113 469
67990 100 457
68000 93 440
68010 112 446
68020 103 446
68030 78 449
68040 66 432
68050 55 416
68060 72 463
68070 74 446
68080 73 464
68090 86 444
68100 74 416
68110 111 449
68120 92 443
68130 80 417
68140 68 435
68150 67 447
68160 87 470
68170 100 441
68180 104 462
68190 115 492
68200 118 499
68210 87 446
68220 94 478
68230 91 461
68240 82 430
68250 72 446
68260 77 456
68270 74 433
68280 76 442
68290 89 443
68300 84 447
68310 72 428
68320 77 449
68330 70 404
68340 102 460
68350 98 451
68360 81 425
68370 102 441
68380 122 435
68390 114 423
68400 91 429
68410 100 404
68420 96 427
68430 104 441
68440 87 424
68450 72 384
68460 77 438
68470 64 449
68480 62 426
68490 53 418
68500 70 429
68510 57 414
68520 50 379
68530 90 453
68540 93 484
68550 97 499
68560 92 460
68570 85 428
68580 94 465
68590 104 460
68600 82 427
68610 69 424
68620 74 428
68630 80 440
68640 79 426
68650 70 445
68660 73 411
68670 87 422
68680 69 415
68690 69 444
68700 83 451
68710 72 441
68720 83 436
68730 93 442
68740 118 441
68750 93 424
68760 92 446
68770 105 472
68780 114 477
68790 125 502
68800 118 486
68810 108 466
68820 96 461
68830 118 508
68840 86 454
68850 97 411
68860 100 473
68870 126 503
68880 135 491
68890 112 455
68900 116 498
68910 118 490
68920 123 510
68930 103 492
68940 93 438
68950 107 491
68960 100 478
68970 94 452
68980 121 508
68990 110 462
69000 127 524
69010 92 486
69020 114 487
69030 103 472
69040 130 524
69050 132 502
69060 138 492
69070 122 482
69080 128 481
69090 131 473
69100 109 464
69110 103 450
69120 99 454
69130 125 466
69140 105 427
69150 98 454
69160 89 494
69170 102 449
69180 74 408
69190 81 429
69200 110 473
69210 99 450
69220 71 385
69230 90 425
69240 102 455
69250 106 484
69260 105 501
69270 89 458
69280 71 424
69290 98 477
69300 96 467
69310 101 472
69320 94 477
69330 90 464
69340 98 473
69350 104 504
69360 106 463
69370 96 424
69380 91 469
69390 100 467
69400 104 463
69410 83 485
69420 73 465
69430 86 480
69440 88 482
69450 130 524
69460 116 488
69470 107 509
69480 97 469
69490 126 501
69500 119 512
69510 141 542
69520 125 519
69530 116 487
69540 119 492
69550 115 488
69560 126 472
69570 114 498
69580 120 477
69590 130 518
69600 108 476
69610 105 432
69620 140 546
69630 114 493
69640 110 455
69650 119 486
69660 84 454
69670 100 472
69680 91 452
69690 105 473
69700 111 463
69710 140 504
69720 114 479
69730 126 469
69740 108 429
69750 129 515
69760 81 458
69770 95 490
69780 113 495
69790 108 481
69800 101 490
69810 88 429
69820 102 436
69830 90 427
69840 99 463
69850 86 479
69860 114 493
69870 94 458
69880 97 470
69890 99 489
69900 94 460
69910 116 502
69920 86 419
69930 113 502
69940 102 460
69950 116 458
69960 99 465
69970 106 486
69980 89 453
69990 142 539
70000 134 515
70010 125 505
70020 108 472
70030 103 505
70040 88 494
70050 70 448
70060 87 455
70070 90 476
70080 87 409
70090 95 467
70100 111 495
70110 101 484
70120 83 428
70130 79 447
70140 89 430
70150 90 470
70160 84 479
70170 83 466
70180 113 496
70190 95 444
70200 101 476
70210 95 471
70220 93 468
70230 105 474
70240 116 467
70250 123 484
70260 98 434
70270 89 399
70280 109 482
70290 97 472
70300 119 492
70310 106 489
70320 114 481
70330 119 472
70340 118 478
70350 107 460
70360 101 474
70370 87 476
70380 98 465
70390 109 455
70400 107 473
70410 98 455
70420 104 457
70430 86 454
70440 92 452
70450 106 503
70460 88 478
70470 89 482
70480 79 465
70490 82 487
70500 76 460
70510 79 480
70520 82 455
70530 81 447
70540 76 490
70550 72 454
70560 72 472
70570 85 454
70580 87 451
70590 73 473
70600 60 462
70610 83 446
70620 67 464
70630 74 455
70640 70 458
70650 64 441
70660 63 419
70670 66 419
70680 83 437
70690 76 442
70700 71 448
70710 74 462
70720 75 447
70730 65 448
70740 86 449
70750 73 424
70760 87 469
70770 72 446
70780 79 417
70790 92 449
70800 105 472
70810 97 483
70820 102 458
70830 103 515
70840 83 465
70850 71 434
70860 87 428
70870 106 475
70880 106 494
70890 106 473
70900 121 531
70910 88 449
70920 81 513
70930 88 523
70940 80 452
70950 59 408
70960 87 469
70970 98 473
70980 99 484
70990 84 470
71000 92 474
71010 93 511
71020 91 480
71030 87 432
71040 84 453
71050 97 470
71060 101 463
71070 94 474
71080 85 465
71090 90 430
71100 88 459
71110 100 512
71120 97 432
71130 99 481
71140 100 464
71150 107 532
71160 109 455
71170 104 488
71180 100 475
71190 95 468
71200 94 442
71210 82 426
71220 79 465
71230 97 453
71240 99 470
71250 89 452
71260 72 460
71270 78 421
71280 80 468
71290 74 461
71300 80 464
71310 84 461
71320 77 492
71330 94 480
71340 72 448
71350 72 467
71360 78 445
71370 73 414
71380 80 456
71390 82 465
71400 66 467
71410 74 430
71420 78 473
71430 82 491
71440 79 460
71450 74 444
71460 72 479
71470 75 458
71480 76 455
71490 79 473
71500 83 474
71510 87 459
71520 96 480
71530 91 469
71540 85 483
71550 67 458
71560 65 445
71570 76 487
71580 68 445
71590 73 419
71600 95 470
71610 103 507
71620 97 483
71630 98 447
71640 94 467
71650 70 435
71660 95 445
71670 99 484
71680 95 451
71690 77 471
71700 102 445
71710 107 456
71720 91 441
71730 87 474
71740 81 506
71750 92 485
71760 87 458
71770 92 466
71780 112 471
71790 103 443
71800 84 456
71810 110 500
71820 113 467
71830 95 439
71840 103 494
71850 98 500
71860 95 506
71870 88 460
71880 111 465
71890 77 445
71900 74 436
71910 68 445
71920 75 486
71930 66 466
71940 100 463
71950 75 459
71960 86 471
71970 115 521
71980 131 472
71990 106 488
72000 93 469
72010 84 486
72020 90 447
72030 87 473
72040 102 501
72050 87 498
72060 82 441
72070 94 473
72080 75 479
72090 70 461
72100 80 466
72110 94 478
72120 97 480
72130 105 469
72140 82 435
72150 118 474
72160 109 466
72170 115 459
72180 84 479
72190 94 456
72200 83 428
72210 89 419
72220 116 474
72230 95 472
72240 83 440
72250 80 445
72260 57 411
72270 90 448
72280 89 438
72290 104 461
72300 109 494
72310 92 481
72320 89 476
72330 94 467
72340 100 499
72350 95 475
72360 111 535
72370 95 499
72380 98 464
72390 82 493
72400 79 484
72410 81 466
72420 112 508
72430 82 456
72440 89 483
72450 92 482
72460 90 497
72470 94 516
72480 76 486
72490 73 447
72500 130 527
72510 131 515
72520 120 483
72530 144 497
72540 128 519
72550 96 460
72560 79 421
72570 99 454
72580 80 431
72590 83 467
72600 91 421
72610 87 442
72620 125 477
72630 101 476
72640 122 495
72650 114 510
72660 109 511
72670 110 506
72680 111 527
72690 102 522
72700 126 533
72710 93 516
72720 93 529
72730 79 499
72740 88 516
72750 80 497
72760 66 465
72770 66 479
72780 77 486
72790 66 478
72800 80 478
72810 71 501
72820 75 466
72830 90 498
72840 75 467
72850 105 494
72860 88 448
72870 93 514
72880 98 488
72890 94 484
72900 90 495
72910 103 506
72920 87 477
72930 98 461
72940 90 500
72950 98 525
72960 89 499
72970 113 543
72980 100 505
72990 120 522
73000 118 532
73010 105 523
73020 129 524
73030 110 556
73040 120 538
73050 106 484
73060 122 474
73070 90 488
73080 102 461
73090 113 508
73100 92 497
73110 80 450
73120 113 501
73130 85 459
73140 81 453
73150 74 450
73160 103 482
73170 92 465
73180 81 480
73190 69 472
73200 80 476
73210 74 445
73220 80 452
73230 96 473
73240 109 468
73250 87 437
73260 75 496
73270 98 466
73280 125 469
73290 100 493
73300 118 480
73310 90 480
73320 89 453
73330 125 520
73340 102 502
73350 117 503
73360 112 500
73370 92 438
73380 90 485
73390 93 479
73400 110 510
73410 92 465
73420 82 435
73430 75 458
73440 74 423
73450 104 469
73460 64 406
73470 84 445
73480 89 423
73490 69 414
73500 70 429
73510 79 452
73520 72 442
73530 86 459
73540 62 456
73550 70 406
73560 77 458
73570 75 446
73580 99 485
73590 92 448
73600 94 453
73610 81 462
73620 53 429
73630 82 392
73640 68 438
73650 88 496
73660 107 478
73670 84 474
73680 77 448
73690 110 522
73700 85 488
73710 101 471
73720 100 475
73730 97 442
73740 92 460
73750 93 459
73760 97 471
73770 93 454
73780 108 467
73790 91 472
73800 105 463
73810 71 461
73820 94 515
73830 80 454
73840 94 487
73850 64 477
73860 79 460
73870 81 484
73880 54 443
73890 47 431
73900 57 412
73910 58 449
73920 54 439
73930 70 438
73940 56 462
73950 60 429
73960 67 459
73970 66 456
73980 67 448
73990 72 477
74000 80 468
74010 80 455
74020 96 465
74030 81 452
74040 86 457
74050 70 429
74060 91 430
74070 96 474
74080 90 461
74090 95 453
74100 120 492
74110 87 451
74120 87 518
74130 105 496
74140 107 497
74150 118 502
74160 78 439
74170 71 440
74180 104 470
74190 100 513
74200 97 489
74210 103 482
74220 94 439
74230 80 481
74240 89 472
74250 75 465
74260 61 400
74270 73 406
74280 65 452
74290 62 415
74300 72 427
74310 71 415
74320 83 464
74330 79 455
74340 63 453
74350 68 430
74360 80 433
74370 89 462
74380 95 476
74390 92 450
74400 67 410
74410 44 407
74420 75 392
74430 67 423
74440 54 381
74450 78 453
74460 57 396
74470 48 402
74480 85 463
74490 125 510
74500 130 503
74510 119 490
74520 134 498
74530 104 486
74540 106 469
74550 91 450
74560 89 464
74570 86 442
74580 96 458
74590 99 481
74600 101 441
74610 78 426
74620 85 412
74630 107 483
74640 78 454
74650 102 466
74660 113 458
74670 99 462
74680 96 421
74690 86 423
74700 116 468
74710 124 495
74720 117 497
74730 114 459
74740 109 466
74750 136 508
74760 115 471
74770 148 485
74780 105 471
74790 115 501
74800 98 488
74810 126 475
74820 89 458
74830 134 509
74840 89 464
74850 113 484
74860 94 447
74870 90 447
74880 98 466
74890 97 436
74900 103 452
74910 160 536
74920 123 521
74930 113 493
74940 98 482
74950 98 480
74960 97 491
74970 104 483
74980 104 491
74990 106 477
75000 90 448
75010 141 498
75020 122 494
75030 111 509
75040 128 510
75050 137 513
75060 97 468
75070 180 552
75080 153 499
75090 144 502
75100 124 489
75110 101 478
75120 137 481
75130 119 488
75140 110 472
75150 115 467
75160 126 502
75170 122 480
75180 153 498
75190 130 493
75200 105 484
75210 104 470
75220 143 496
75230 91 461
75240 94 471
75250 72 404
75260 112 499
75270 90 452
75280 86 443
75290 69 453
75300 91 448
75310 101 463
75320 88 441
75330 77 438
75340 65 388
75350 69 437
75360 87 487
75370 74 442
75380 104 434
75390 135 494
75400 102 478
75410 128 508
75420 123 505
75430 124 473
75440 86 428
75450 78 411
75460 93 439
75470 80 448
75480 89 446
75490 71 461
75500 93 450
75510 65 449
75520 78 413
75530 64 448
75540 65 445
75550 62 444
75560 77 425
75570 88 423
75580 77 451
75590 84 439
75600 82 444
75610 119 476
75620 76 398
75630 77 448
75640 92 442
75650 93 418
75660 91 436
75670 114 478
75680 71 446
75690 131 482
75700 76 440
75710 136 533
75720 117 458
75730 114 476
75740 90 471
75750 97 472
75760 66 432
75770 91 453
75780 84 412
75790 77 461
75800 101 472
75810 93 439
75820 96 450
75830 87 442
75840 70 475
75850 95 472
75860 87 503
75870 102 479
75880 105 496
75890 105 451
75900 109 484
75910 104 496
75920 98 470
75930 101 501
75940 97 480
75950 107 467
75960 94 474
75970 99 462
75980 114 505
75990 86 483
76000 142 488
76010 94 458
76020 105 473
76030 117 484
76040 88 471
76050 87 427
76060 128 481
76070 129 464
76080 144 485
76090 128 487
76100 147 490
76110 108 467
76120 114 451
76130 126 530
76140 132 514
76150 115 482
76160 141 522
76170 102 487
76180 102 500
76190 104 493
76200 94 476
76210 123 520
76220 109 493
76230 98 502
76240 110 505
76250 121 546
76260 123 520
76270 121 565
76280 82 484
76290 92 530
76300 97 488
76310 79 441
76320 81 466
76330 87 505
76340 53 454
76350 66 468
76360 67 452
76370 72 496
76380 74 483
76390 68 474
76400 81 466
76410 89 474
76420 48 449
76430 23 432
76440 34 410
76450 41 436
76460 35 433
76470 33 430
76480 33 443
76490 39 443
76500 45 429
76510 23 430
76520 40 420
76530 25 397
76540 17 386
76550 34 443
76560 36 390
76570 54 429
76580 34 425
76590 21 425
76600 30 403
76610 32 396
76620 29 409
76630 34 405
76640 41 429
76650 48 471
76660 40 427
76670 34 428
76680 26 396
76690 25 392
76700 32 392
76710 21 382
76720 21 400
76730 24 409
76740 13 381
76750 22 387
76760 14 383
76770 15 397
76780 20 445
76790 18 421
76800 43 422
76810 30 386
76820 31 398
76830 22 386
76840 8 387
76850 19 403
76860 29 426
76870 23 408
76880 14 356
76890 27 410
76900 14 388
76910 24 389
76920 14 376
76930 39 442
76940 60 416
76950 47 445
76960 60 469
76970 36 427
76980 48 445
76990 53 429
77000 54 446
77010 26 418
77020 32 453
77030 23 418
77040 17 386
77050 23 426
77060 20 426
77070 24 393
77080 29 415
77090 33 409
77100 23 385
77110 32 408
77120 28 389
77130 23 395
77140 30 388
77150 37 396
77160 33 405
77170 39 405
77180 25 377
77190 41 426
77200 16 400
77210 16 379
77220 24 415
77230 22 415
77240 31 428
77250 39 431
77260 38 402
77270 22 408
77280 22 410
77290 26 400
77300 50 471
77310 52 419
77320 44 446
77330 46 439
77340 35 397
77350 49 400
77360 61 446
77370 52 460
77380 65 481
77390 43 468
77400 40 427
77410 47 455
77420 49 427
77430 46 440
77440 50 448
77450 37 450
77460 45 461
77470 44 448
77480 44 463
77490 28 426
77500 34 412
77510 27 420
77520 61 456
77530 53 454
77540 54 484
77550 34 446
77560 48 427
77570 60 440
77580 42 441
77590 47 435
77600 63 461
77610 30 425
77620 43 430
77630 51 452
77640 58 467
77650 42 431
77660 50 450
77670 55 459
77680 66 439
77690 75 472
77700 64 523
77710 83 463
77720 50 458
77730 57 425
77740 73 484
77750 65 455
77760 69 455
77770 54 458
77780 51 427
77790 62 455
77800 47 425
77810 54 453
77820 37 420
77830 31 418
77840 46 417
77850 36 423
77860 29 432
77870 42 402
77880 31 450
77890 32 443
77900 31 419
77910 23 406
77920 38 402
77930 42 438
77940 45 449
77950 22 398
77960 26 403
77970 38 421
77980 28 402
77990 37 397
78000 37 428
78010 28 401
78020 26 415
78030 17 402
78040 22 402
78050 21 467
78060 31 416
78070 23 407
78080 25 410
78090 17 437
78100 24 415
78110 26 441
78120 25 421
78130 29 424
78140 27 409
78150 45 409
78160 48 414
78170 29 392
78180 29 395
78190 25 380
78200 25 418
78210 19 405
78220 32 434
78230 20 422
78240 20 389
78250 11 381
78260 20 405
78270 20 417
78280 20 404
78290 33 420
78300 26 428
78310 28 415
78320 14 424
78330 17 421
78340 19 415
78350 16 411
78360 21 393
78370 24 388
78380 22 388
78390 29 396
78400 38 418
78410 34 394
78420 43 438
78430 29 432
78440 34 402
78450 45 420
78460 25 435
78470 24 421
78480 27 383
78490 29 415
78500 38 411
78510 28 401
78520 35 449
78530 21 412
78540 28 425
78550 33 426
78560 22 415
78570 21 407
78580 35 463
78590 40 409
78600 25 378
78610 31 402
78620 31 425
78630 22 425
78640 31 418
78650 26 389
78660 25 414
78670 32 423
78680 27 377
78690 16 363
78700 19 363
78710 4 378
78720 5 381
78730 8 391
78740 4 375
78750 18 394
78760 37 409
78770 36 435
78780 37 388
78790 36 397
78800 35 406
78810 35 412
78820 18 386
78830 12 381
78840 11 382
78850 19 384
78860 23 381
78870 23 364
78880 9 392
78890 26 378
78900 9 352
78910 19 400
78920 32 383
78930 5 341
78940 2 409
78950 5 371
78960 13 410
78970 21 374
78980 12 383
78990 19 357
79000 25 379
79010 30 381
79020 10 381
79030 15 361
79040 10 358
79050 24 398
79060 6 367
79070 11 365
79080 5 375
79090 10 347
79100 6 336
79110 3 365
79120 9 390
79130 9 355
79140 4 352
79150 23 387
79160 18 380
79170 10 385
79180 2 386
79190 10 388
79200 1 396
79210 1 357
79220 5 374
79230 3 413
79240 5 300
79250 12 379
79260 3 435
79270 12 407
79280 10 394
79290 18 412
79300 15 354
79310 19 405
79320 11 385
79330 21 387
79340 23 363
79350 30 427
79360 14 404
79370 32 373
79380 14 395
79390 2 392
79400 12 383
79410 5 408
79420 6 373
79430 14 389
79440 24 385
79450 29 373
79460 12 381
79470 16 374
79480 22 424
79490 35 381
79500 13 330
79510 18 385
79520 8 368
79530 11 354
79540 11 401
79550 3 372
79560 5 385
79570 27 383
79580 27 368
79590 34 393
79600 23 390
79610 6 360
79620 0 371
79630 13 344
79640 14 361
79650 9 399
79660 10 378
79670 30 411
79680 36 421
79690 21 399
79700 10 371
79710 17 392
79720 43 394
79730 33 415
79740 44 444
79750 25 390
79760 10 387
79770 43 415
79780 28 397
79790 23 390
79800 9 392
79810 4 366
79820 21 395
79830 30 419
79840 14 383
79850 11 362
79860 21 392
79870 14 376
79880 8 370
79890 7 371
79900 29 407
79910 10 366
79920 8 352
79930 8 336
79940 12 372
79950 6 342
79960 10 360
79970 4 391
79980 14 376
79990 13 372
80000 19 361
80010 16 381
80020 15 373
80030 37 370
80040 24 374
80050 29 379
80060 30 378
80070 26 381
80080 20 384
80090 27 353
80100 20 390
80110 21 388
