# #Frame C1_sub1 C1_sub2 C1_dna C2_sub1 C2_sub2 C2_dna
74860 0 7 77 0 31 26
74870 0 5 62 0 0 43
74880 0 4 67 0 24 42
74890 0 4 54 0 9 33
74900 0 5 73 0 5 40
74910 0 4 63 0 9 36
74920 0 7 78 0 20 36
74930 0 3 64 0 12 47
74940 0 0 56 0 11 33
74950 0 6 101 0 2 47
74960 0 6 107 0 2 42
74970 0 8 106 0 0 46
74980 0 6 104 0 0 41
74990 0 5 90 0 33 23
75000 0 9 43 0 18 18
75010 0 6 39 0 7 21
75020 0 4 36 0 22 39
75030 0 12 30 0 11 42
75040 0 9 25 0 14 45
75050 0 13 25 0 43 47
75060 0 5 25 0 40 48
75070 0 4 21 0 38 50
75080 0 4 31 0 37 52
75090 0 8 39 0 30 45
75100 0 6 25 0 33 38
75110 0 5 42 0 43 40
75120 0 5 67 0 33 39
75130 0 4 47 0 34 25
75140 0 0 68 1 22 18
75150 0 8 39 1 16 45
75160 0 4 48 0 24 52
75170 0 3 45 0 6 43
75180 0 3 52 0 4 36
75190 0 5 53 0 0 14
75200 0 5 56 0 10 12
75210 0 4 53 0 0 8
75220 0 3 53 0 0 1
75230 0 5 63 0 0 2
75240 0 5 47 0 0 12
75250 0 5 63 0 0 13
75260 0 5 56 0 0 18
75270 0 6 58 0 0 8
75280 0 3 52 0 0 6
75290 0 4 59 0 0 1
75300 0 7 69 0 0 0
75310 0 6 72 0 0 7
75320 0 7 61 0 0 0
75330 0 0 54 0 0 3
75340 0 6 49 0 0 0
75350 0 5 68 0 0 9
75360 0 5 74 0 0 4
75370 0 5 58 0 0 6
75380 0 4 51 0 0 0
75390 0 3 56 0 10 11
75400 0 6 48 0 6 7
75410 0 3 49 0 29 6
75420 0 5 41 0 7 4
75430 0 7 57 0 0 11
75440 0 2 52 0 0 1
75450 0 7 51 0 0 0
75460 0 7 44 0 0 0
75470 0 4 39 0 0 0
75480 0 8 53 0 0 0
75490 0 7 57 0 4 0
75500 0 8 66 0 0 12
75510 0 8 73 0 0 2
75520 0 4 55 0 0 6
75530 0 4 53 0 4 0
75540 0 6 60 0 0 1
75550 0 4 47 0 0 13
75560 0 7 64 0 0 0
75570 0 4 76 0 0 1
75580 0 7 70 0 14 0
75590 0 6 64 0 7 7
75600 0 4 61 0 0 0
75610 0 8 63 0 0 6
75620 0 7 64 0 0 5
75630 0 7 69 0 0 4
75640 0 5 73 0 0 14
75650 0 4 59 0 0 17
75660 0 8 78 0 0 26
75670 0 6 80 0 0 3
75680 0 8 56 0 3 6
75690 0 5 65 0 6 0
75700 0 8 77 0 19 1
75710 0 4 36 0 0 0
75720 0 5 37 0 0 0
75730 0 6 54 0 12 0
75740 0 4 56 0 0 4
75750 0 5 49 0 0 1
75760 0 4 59 0 0 0
75770 0 0 57 0 0 0
75780 0 5 56 0 0 8
75790 0 4 55 0 0 6
75800 0 4 56 0 0 9
75810 0 4 57 0 0 2
75820 0 4 62 0 0 0
75830 0 8 71 0 0 6
75840 0 4 56 0 0 11
75850 0 7 39 0 0 2
75860 0 10 38 0 0 2
75870 0 12 53 0 0 12
75880 0 7 51 0 0 26
75890 0 5 46 0 0 25
75900 0 7 34 0 0 2
75910 0 5 13 0 0 1
75920 0 6 2 0 0 8
75930 0 4 14 0 0 6
75940 0 5 4 0 18 1
75950 0 7 7 0 14 8
75960 0 16 5 0 16 7
75970 0 21 9 0 32 9
75980 0 8 9 0 13 5
75990 0 7 18 0 0 2
76000 0 4 23 0 0 3
76010 0 4 20 0 0 2
76020 0 10 13 0 0 26
76030 0 13 19 0 0 32
76040 0 23 29 0 0 16
76050 0 11 22 0 0 19
76060 0 19 30 0 0 18
76070 0 46 26 0 0 22
76080 0 33 19 0 0 15
76090 0 17 29 0 0 13
76100 0 21 34 0 0 11
76110 0 28 29 0 0 26
76120 0 25 27 0 0 7
76130 0 22 34 0 0 21
76140 0 38 32 0 0 24
76150 0 41 32 0 0 12
76160 0 22 29 0 0 10
76170 0 20 35 0 0 17
76180 0 21 31 0 0 12
76190 0 38 33 0 0 9
76200 0 19 28 0 0 17
76210 0 10 29 0 3 11
76220 0 5 31 0 0 12
76230 0 5 27 0 0 21
76240 0 3 28 0 0 0
76250 0 3 30 0 0 10
76260 0 5 30 0 0 3
76270 0 0 29 0 0 10
76280 0 8 44 1 0 11
76290 0 5 24 0 0 0
76300 0 0 27 0 0 9
76310 0 6 34 0 0 16
76320 0 17 25 0 1 13
76330 0 27 19 0 11 2
76340 0 6 23 2 0 7
76350 0 5 35 0 0 4
76360 0 5 37 0 1 0
76370 0 6 35 0 0 1
76380 0 2 30 0 6 2
76390 0 11 26 0 0 6
76400 0 5 32 0 0 8
76410 0 3 34 0 1 10
76420 0 3 32 0 0 6
76430 0 4 31 0 0 19
76440 0 37 24 0 0 30
76450 0 19 30 0 0 11
76460 0 20 39 0 0 16
76470 0 27 23 0 0 14
76480 0 37 23 0 0 20
76490 0 27 24 0 0 4
76500 0 47 42 0 0 0
76510 0 47 33 0 0 12
76520 0 62 33 0 0 1
76530 0 30 18 0 0 1
76540 0 35 1 0 0 8
76550 0 49 9 3 0 4
76560 0 34 20 0 0 14
76570 0 34 18 0 0 0
76580 0 23 14 0 0 1
76590 0 23 19 0 0 1
76600 0 33 18 0 0 1
76610 0 31 21 0 0 0
76620 0 18 10 0 0 0
76630 0 27 19 0 0 7
76640 0 28 16 0 0 13
76650 0 25 17 0 0 5
76660 0 37 24 0 0 16
76670 0 23 20 0 0 14
76680 0 51 16 0 0 22
76690 0 30 22 0 0 0
76700 0 29 16 0 0 0
76710 0 32 14 0 10 0
76720 0 35 23 0 7 2
76730 0 61 18 0 13 9
76740 0 30 19 0 5 4
76750 0 38 9 0 1 0
76760 0 33 6 0 0 7
76770 0 26 4 0 0 2
76780 0 6 1 0 15 1
76790 0 17 20 0 9 3
76800 0 17 4 0 6 0
76810 0 13 5 0 4 2
76820 0 17 3 0 0 1
76830 0 15 11 0 6 0
76840 0 12 47 0 0 0
76850 0 12 32 0 2 1
76860 0 18 26 0 0 2
76870 0 7 37 0 0 4
76880 0 15 38 0 2 6
76890 0 4 39 0 0 9
76900 0 19 19 0 0 6
76910 0 30 27 0 0 1
76920 0 24 23 0 0 8
76930 0 6 32 0 0 0
76940 0 61 29 0 2 8
76950 0 27 29 0 0 7
76960 0 12 24 0 0 17
76970 0 43 28 0 0 13
76980 0 5 20 0 0 6
76990 0 9 23 10 0 12
77000 0 1 15 7 0 6
77010 0 0 12 1 0 8
77020 0 0 16 4 0 25
77030 0 0 6 0 0 31
77040 0 0 4 0 0 19
77050 0 0 14 0 0 3
77060 0 0 10 0 0 5
77070 0 0 32 0 0 0
77080 0 0 26 0 0 1
77090 0 0 3 0 0 5
77100 0 0 2 0 0 31
77110 0 0 23 0 0 20
77120 0 0 18 0 0 20
77130 2 0 7 1 0 7
77140 0 0 0 1 0 12
77150 5 0 3 0 0 1
77160 0 0 0 0 0 0
77170 0 0 9 0 0 2
77180 0 0 15 0 0 0
77190 2 0 11 0 0 1
77200 0 0 8 0 0 22
77210 0 6 1 0 0 11
77220 0 0 10 0 0 9
77230 0 0 11 0 0 30
77240 0 0 19 0 0 17
77250 0 0 28 0 0 15
77260 0 0 23 0 0 11
77270 0 0 7 0 0 14
77280 0 0 19 0 0 19
77290 0 0 8 0 0 19
77300 0 0 5 0 0 12
77310 0 0 1 0 0 9
77320 5 0 0 0 0 19
77330 0 0 5 0 0 23
77340 0 0 8 0 0 8
77350 0 0 5 0 0 7
77360 0 0 2 0 0 19
77370 0 14 5 0 0 30
77380 0 5 4 0 0 17
77390 0 1 6 0 0 19
77400 0 0 10 0 0 19
77410 0 0 9 0 0 34
77420 0 0 22 0 0 28
77430 0 0 2 0 0 30
77440 0 0 4 0 0 33
77450 4 0 8 0 0 35
77460 0 0 11 0 0 4
77470 0 0 11 0 0 2
77480 0 0 7 0 0 26
77490 0 0 8 0 0 4
77500 0 0 16 0 0 5
77510 0 0 16 0 0 25
77520 0 0 15 0 0 19
77530 5 0 19 0 0 23
77540 3 0 18 0 0 19
77550 0 0 18 0 0 20
77560 0 0 12 6 0 12
77570 0 1 23 0 0 21
77580 0 0 11 0 0 37
77590 0 3 8 0 0 26
77600 1 0 13 0 0 39
77610 0 0 14 0 0 25
77620 0 0 6 0 0 22
77630 0 0 8 0 0 25
77640 0 0 10 0 0 30
77650 0 4 20 0 0 37
77660 0 0 19 1 0 36
77670 0 0 20 0 0 32
77680 0 0 6 0 0 22
77690 0 0 6 0 4 30
77700 0 0 18 0 0 38
77710 0 0 6 0 0 34
77720 0 0 5 0 1 28
77730 0 0 14 0 0 35
77740 0 0 14 0 0 27
77750 0 2 18 0 0 36
77760 0 0 11 0 1 32
77770 0 7 13 0 2 36
77780 0 0 8 0 0 25
77790 0 0 16 0 0 17
77800 0 0 5 0 0 17
77810 0 0 0 0 0 2
77820 0 0 12 0 0 18
77830 0 0 9 0 0 9
77840 0 0 0 0 0 8
77850 0 0 8 0 0 14
77860 0 0 4 0 0 12
77870 0 0 2 0 0 13
77880 0 1 1 5 0 52
77890 0 0 1 3 0 34
77900 0 0 1 5 0 37
77910 0 0 0 4 0 49
77920 0 0 4 5 0 37
77930 0 0 3 4 0 28
77940 0 0 11 0 0 35
77950 0 0 18 0 0 29
77960 2 0 10 0 0 16
77970 0 0 14 0 0 27
77980 7 0 39 4 0 30
77990 20 0 45 4 0 31
78000 2 0 39 5 0 41
78010 5 0 47 6 0 33
78020 14 0 39 4 0 32
78030 8 0 47 2 0 27
78040 22 0 43 10 0 45
78050 17 0 40 6 0 23
78060 22 0 47 4 0 45
78070 11 0 46 8 0 45
78080 2 0 45 3 0 39
78090 3 0 43 11 0 41
78100 1 0 52 4 0 43
78110 1 0 42 8 0 27
78120 2 0 55 6 0 38
78130 3 0 55 6 0 30
78140 2 0 53 3 0 43
78150 6 0 63 8 0 39
78160 1 0 47 0 6 21
78170 2 0 40 0 4 26
78180 4 0 50 0 1 24
78190 0 0 30 0 0 33
78200 6 0 45 5 0 47
78210 1 0 52 7 0 43
78220 1 0 61 6 0 40
78230 0 0 43 3 0 46
78240 0 0 29 7 0 33
78250 0 0 67 7 0 34
78260 1 0 48 7 0 50
78270 4 0 60 3 0 43
78280 8 0 47 0 0 32
78290 7 0 31 1 0 24
78300 0 0 38 11 0 24
78310 0 0 59 7 1 23
78320 0 0 42 4 0 10
78330 0 0 22 1 0 44
78340 0 0 54 5 0 47
78350 0 0 15 6 0 37
78360 0 0 44 3 0 26
78370 0 0 47 4 0 32
78380 0 0 59 6 0 24
78390 0 0 43 8 0 17
78400 0 0 50 1 1 43
78410 0 0 27 7 0 44
78420 0 0 24 9 0 38
78430 0 0 13 11 0 46
78440 0 0 8 6 0 18
78450 0 0 3 8 0 23
78460 0 0 6 7 0 23
78470 0 3 8 2 0 38
78480 0 0 8 4 0 39
78490 0 0 5 6 0 31
78500 9 0 5 5 0 26
78510 32 0 16 6 0 24
78520 33 0 16 5 0 39
78530 41 0 10 7 0 29
78540 43 0 13 11 0 29
78550 45 0 11 11 0 36
78560 46 0 18 4 0 36
78570 35 0 41 11 0 30
78580 27 0 18 8 0 37
78590 55 0 27 10 0 32
78600 33 0 33 0 0 28
78610 37 0 22 13 0 27
78620 46 0 21 5 0 34
78630 44 0 0 4 0 38
78640 53 0 30 28 0 25
78650 50 0 1 15 0 31
78660 66 0 1 30 0 18
78670 45 0 0 25 0 20
78680 44 0 0 25 0 22
78690 50 0 0 27 0 14
78700 46 0 45 27 0 28
78710 48 0 24 41 0 27
78720 45 0 40 27 0 18
78730 53 0 28 25 0 20
78740 50 0 30 8 0 30
78750 44 0 40 10 0 22
78760 51 0 37 6 0 28
78770 44 0 10 4 0 26
78780 49 0 25 9 0 35
78790 47 0 36 7 0 38
78800 21 0 38 6 0 25
78810 8 0 35 6 0 27
78820 2 0 13 6 0 36
78830 18 0 23 9 0 25
78840 0 0 18 4 0 30
78850 0 0 15 6 0 23
78860 0 0 38 5 0 38
78870 0 0 24 8 0 27
78880 0 0 19 10 0 38
78890 0 0 21 8 0 24
78900 0 0 27 4 1 30
78910 24 0 22 7 0 32
78920 15 0 9 11 0 22
78930 8 0 13 9 0 37
78940 25 0 4 2 0 29
78950 33 0 11 6 0 10
78960 21 0 5 6 0 33
78970 28 0 38 9 0 15
78980 19 0 41 7 0 37
78990 17 0 33 9 0 25
79000 29 0 13 6 0 40
79010 20 0 11 9 0 39
79020 19 0 16 4 0 18
79030 13 0 2 7 0 27
79040 15 0 22 4 0 32
79050 16 0 46 6 0 25
79060 15 0 18 8 1 24
79070 3 0 14 7 0 32
79080 4 0 16 5 1 16
79090 13 0 21 4 6 21
79100 1 0 28 8 0 22
79110 3 1 25 6 3 24
79120 0 0 43 0 0 42
79130 7 0 4 2 0 49
79140 0 0 5 6 0 49
79150 0 0 10 11 0 41
79160 0 0 4 0 0 25
79170 0 1 20 0 0 40
79180 0 11 14 0 0 30
79190 0 8 15 3 6 16
79200 0 3 35 1 8 30
79210 0 4 28 2 0 48
79220 0 8 45 2 3 39
79230 0 0 33 5 0 40
79240 0 0 48 0 0 37
79250 0 0 36 4 0 29
79260 0 0 33 4 8 31
79270 0 0 34 7 5 34
79280 0 0 39 5 0 50
79290 0 0 54 9 0 41
79300 0 9 31 5 0 44
79310 0 0 58 8 0 39
79320 0 0 33 10 7 24
79330 0 2 51 5 3 29
79340 0 1 60 7 10 28
79350 0 3 73 7 6 35
79360 0 6 62 0 0 28
79370 0 5 71 6 0 28
79380 0 0 74 9 0 22
79390 0 0 69 3 1 32
79400 0 0 74 5 9 33
79410 0 0 67 8 2 27
79420 0 0 70 3 6 33
79430 0 0 59 5 8 35
79440 0 0 72 6 5 34
79450 0 0 85 0 0 39
79460 0 0 50 8 0 37
79470 0 0 75 5 0 23
79480 0 0 51 5 0 26
79490 0 1 47 6 2 48
79500 0 4 44 9 5 39
79510 0 0 42 8 0 20
79520 0 0 28 8 4 32
79530 0 0 31 5 5 31
79540 0 0 41 4 0 39
79550 0 0 35 4 0 38
79560 0 0 35 5 4 54
79570 0 0 57 6 0 39
79580 0 0 60 5 6 36
79590 0 0 44 7 1 37
79600 0 0 40 7 0 29
79610 0 0 42 11 0 43
79620 0 0 48 5 0 47
79630 0 0 43 2 0 51
79640 0 0 50 5 0 26
79650 0 0 35 4 0 30
79660 0 0 38 8 0 45
79670 0 0 55 5 0 42
79680 0 0 44 5 0 46
79690 0 0 47 5 0 49
79700 0 0 38 4 0 39
79710 0 0 64 5 0 43
79720 0 0 47 0 0 40
79730 0 0 48 8 0 50
79740 0 0 45 5 0 29
79750 4 0 40 7 0 24
79760 0 0 34 7 0 40
79770 0 0 38 5 0 39
79780 0 0 53 0 0 46
79790 0 0 45 6 0 39
79800 0 0 47 7 0 39
79810 0 0 46 3 0 27
79820 0 0 47 2 0 42
79830 0 0 37 2 2 46
79840 0 0 71 4 0 42
79850 0 0 62 1 2 31
79860 0 0 67 0 7 38
79870 0 0 49 0 4 30
79880 0 0 64 0 6 39
79890 0 0 58 0 1 38
79900 0 0 63 0 6 29
79910 0 0 77 0 1 29
79920 0 0 52 0 2 29
79930 0 0 48 0 0 41
79940 0 0 51 0 0 36
79950 0 6 58 0 0 37
79960 0 7 74 2 0 37
79970 0 0 60 2 0 30
79980 0 9 69 7 0 21
79990 0 0 84 6 5 29
80000 0 0 66 5 0 36
80010 0 4 51 5 0 23
80020 0 0 48 5 0 37
80030 0 1 41 6 0 33
80040 0 0 52 7 0 9
80050 0 0 33 0 2 36
80060 0 0 34 7 0 40
80070 0 4 40 7 7 33
80080 0 6 51 7 0 37
80090 0 3 47 8 0 49
80100 0 5 35 12 0 22
80110 0 6 24 12 0 32
80120 0 1 45 7 0 36
80130 0 0 85 6 0 27
80140 0 0 80 4 0 36
80150 0 0 59 8 0 29
80160 0 0 85 8 0 33
80170 0 0 105 6 0 31
80180 0 0 73 4 0 37
80190 0 3 61 4 0 38
80200 0 6 51 5 1 45
80210 0 4 65 7 6 32
80220 0 0 68 4 0 50
80230 0 5 123 3 0 33
80240 0 4 110 2 0 42
80250 0 1 85 0 0 51
80260 0 4 74 0 0 37
80270 0 0 78 0 1 33
80280 0 0 58 0 0 32
80290 0 1 56 0 0 40
80300 0 2 58 0 4 42
80310 0 0 57 0 0 43
80320 0 0 64 0 0 37
80330 0 0 42 0 0 23
80340 0 0 61 0 0 43
80350 0 0 35 0 0 38
80360 0 3 30 0 0 29
80370 0 4 58 0 0 39
80380 0 4 56 0 4 42
80390 0 0 48 0 5 41
80400 0 1 41 0 0 39
80410 0 7 54 0 0 41
80420 0 6 47 0 0 27
80430 0 4 45 0 0 33
80440 0 6 47 5 0 21
80450 0 9 86 3 0 40
80460 0 5 76 7 0 49
80470 0 0 65 6 0 48
80480 0 5 84 4 0 45
80490 0 7 80 3 0 44
80500 0 4 78 4 0 40
80510 0 5 71 6 0 32
80520 0 8 85 6 0 25
80530 0 8 104 4 0 40
80540 0 8 93 5 0 26
80550 0 7 81 12 0 24
80560 0 6 80 8 0 24
80570 0 8 86 11 0 13
80580 0 3 97 6 0 10
80590 0 6 91 8 0 8
80600 0 7 80 1 0 5
80610 0 4 69 6 0 13
80620 0 7 67 3 0 23
80630 0 7 83 8 0 2
80640 0 12 68 4 0 9
80650 0 6 67 8 0 10
80660 0 7 63 0 5 29
80670 0 4 85 0 0 15
80680 0 8 66 6 0 10
80690 0 7 69 0 4 8
80700 0 8 97 0 2 9
80710 0 5 70 0 0 16
80720 0 0 78 0 0 9
80730 0 0 72 0 0 9
80740 0 8 89 0 0 19
80750 0 0 84 0 0 5
80760 0 8 61 0 0 17
80770 0 3 67 0 1 8
80780 0 4 74 0 0 15
80790 0 4 66 5 0 14
80800 0 5 78 0 0 18
80810 0 4 91 0 0 15
80820 0 9 68 11 0 20
80830 0 5 77 2 0 11
80840 0 4 90 0 1 24
80850 0 4 93 0 3 20
80860 0 8 72 0 0 21
80870 0 7 77 0 0 7
80880 0 5 89 0 0 15
80890 0 6 97 0 7 15
80900 0 5 80 0 0 13
80910 0 8 82 0 0 24
80920 0 4 83 3 3 13
80930 0 4 81 0 4 20
80940 0 4 66 0 5 19
80950 0 5 62 0 0 28
80960 0 3 91 0 6 15
80970 0 3 83 0 5 29
80980 0 3 89 0 3 10
80990 0 5 86 0 0 9
81000 0 5 87 7 0 23
81010 0 4 83 0 0 12
81020 0 3 80 0 0 10
81030 0 3 75 0 2 16
81040 0 4 66 1 4 10
81050 0 3 68 5 3 10
81060 0 3 88 4 0 0
81070 0 3 78 0 0 5
81080 0 0 54 0 1 7
81090 0 6 85 0 0 3
81100 0 1 64 0 2 5
81110 0 5 82 1 1 9
81120 0 0 54 0 0 12
81130 0 2 83 0 0 11
81140 0 3 83 1 0 2
81150 0 4 105 0 0 11
81160 0 3 84 0 7 31
81170 0 3 81 0 0 24
81180 0 3 77 0 0 10
81190 0 3 78 0 0 19
81200 0 3 63 0 0 22
81210 0 4 79 0 0 22
81220 0 3 73 0 0 24
81230 0 3 69 0 0 21
81240 0 5 68 0 0 23
81250 0 3 50 0 0 22
81260 0 3 57 0 0 19
81270 0 4 69 0 0 20
81280 0 3 84 0 0 18
81290 0 3 70 0 0 23
81300 0 3 64 0 0 24
81310 0 0 33 1 0 11
81320 0 5 58 3 0 3
81330 0 0 77 0 3 6
81340 0 0 67 0 11 25
81350 0 0 51 0 7 9
81360 0 1 61 0 5 16
81370 0 0 55 0 14 12
81380 0 0 76 0 7 14
81390 0 1 51 0 13 8
81400 0 1 62 0 11 5
81410 0 8 65 0 5 30
81420 0 0 76 0 8 20
81430 0 7 86 0 11 17
81440 0 5 86 0 7 14
81450 0 0 88 3 0 15
81460 0 0 96 1 0 24
81470 0 2 54 5 0 17
81480 0 8 46 4 0 12
81490 0 3 61 1 0 12
81500 0 0 44 3 0 10
81510 0 0 56 8 0 12
81520 0 0 73 6 0 9
81530 0 0 80 6 0 8
81540 0 0 60 7 0 5
81550 0 0 90 10 0 7
81560 0 0 77 4 0 11
81570 0 0 51 0 0 20
81580 0 4 54 0 0 3
81590 0 1 66 0 0 6
81600 0 0 55 0 0 11
81610 0 5 51 0 0 7
81620 0 1 55 0 0 12
81630 0 0 70 0 0 3
81640 0 0 90 0 0 12
81650 0 0 81 0 0 9
81660 0 0 70 0 0 11
81670 0 4 84 0 0 9
81680 0 5 82 0 0 4
81690 0 0 72 0 0 4
81700 0 0 92 0 0 0
81710 0 0 78 0 6 0
81720 0 0 76 0 1 7
81730 0 0 85 0 0 7
81740 0 0 81 0 1 6
81750 0 0 85 0 8 13
81760 0 0 96 0 0 0
81770 0 0 77 0 0 8
81780 0 0 80 0 0 14
81790 0 0 91 0 0 7
81800 0 0 86 0 0 10
81810 0 0 78 0 6 12
81820 0 0 84 0 4 7
81830 0 1 86 0 0 5
81840 0 0 79 0 0 5
81850 0 0 83 0 0 12
81860 0 0 75 0 0 11
81870 0 0 88 0 0 17
81880 0 0 65 0 0 10
81890 0 0 78 0 0 10
81900 0 0 79 0 0 1
81910 0 0 68 0 0 9
81920 0 1 67 0 0 11
81930 0 0 83 0 0 13
81940 0 0 82 0 0 9
81950 0 0 101 0 0 3
81960 0 0 74 1 0 8
81970 0 0 71 0 0 15
81980 0 0 80 0 0 0
81990 0 0 75 0 0 12
82000 0 5 70 0 0 18
82010 0 0 84 0 0 8
82020 0 0 71 4 0 8
82030 0 0 85 5 0 3
82040 0 0 73 1 0 23
82050 0 0 90 13 0 9
82060 0 0 95 8 0 20
82070 0 0 79 0 0 42
82080 0 0 77 0 0 55
82090 0 0 54 0 0 68
82100 0 0 78 0 0 72
82110 0 0 67 0 0 78
82120 0 0 76 0 0 68
82130 0 0 48 0 0 57
82140 0 0 59 0 0 45
82150 0 0 50 0 0 33
82160 0 7 58 0 0 47
82170 0 0 75 0 0 47
82180 0 0 49 0 0 41
82190 0 0 86 0 0 59
82200 0 0 74 0 0 57
82210 0 0 64 0 0 72
82220 0 0 52 0 0 55
82230 0 0 67 0 0 55
82240 0 0 72 0 0 62
82250 0 0 82 0 0 50
82260 0 0 66 0 0 43
82270 0 0 73 0 0 34
82280 0 0 57 0 0 48
82290 0 0 57 0 0 36
82300 0 0 59 0 0 41
82310 0 0 62 0 0 49
82320 0 0 46 0 0 40
82330 0 0 54 0 0 46
82340 0 0 65 0 0 57
82350 0 0 52 0 0 67
82360 0 0 51 0 0 59
82370 0 0 48 0 0 65
82380 0 0 49 0 0 35
82390 0 2 31 0 0 24
82400 0 0 33 0 0 31
82410 0 0 17 0 0 36
82420 0 1 25 0 0 44
82430 0 1 18 0 0 42
82440 0 0 50 0 0 29
82450 0 0 32 0 0 38
82460 0 0 1 0 0 38
82470 0 0 10 0 0 43
82480 0 0 15 0 0 41
82490 0 0 10 0 0 35
82500 0 0 22 0 0 40
82510 0 0 0 0 0 36
82520 0 0 0 0 0 31
82530 0 1 0 0 0 40
82540 0 0 0 0 0 36
82550 0 0 1 0 0 28
82560 0 0 0 0 0 37
82570 0 0 0 0 0 35
82580 0 2 26 0 0 41
82590 0 3 18 0 0 34
82600 0 1 15 0 0 24
82610 0 0 0 0 2 32
82620 0 0 11 0 0 23
82630 0 0 18 0 1 49
82640 0 0 1 0 0 31
82650 0 0 0 0 0 32
82660 0 0 0 0 0 42
82670 0 0 24 0 0 36
82680 0 0 16 0 0 31
82690 0 0 14 0 0 31
82700 0 0 23 0 0 29
82710 0 0 48 0 0 18
82720 0 0 13 0 0 28
82730 0 0 15 0 0 29
82740 0 0 0 0 1 28
82750 0 0 7 0 5 21
82760 0 0 10 0 2 35
82770 0 0 0 0 5 26
82780 0 0 19 0 0 33
82790 0 0 31 0 2 37
82800 0 0 27 0 0 45
82810 0 0 23 0 0 53
82820 0 0 22 0 0 53
82830 0 0 18 0 0 54
82840 0 0 11 0 0 52
82850 0 0 16 0 0 56
82860 0 0 1 0 0 46
82870 0 0 12 0 0 66
82880 0 0 8 0 0 51
82890 0 0 5 0 1 31
82900 0 0 6 0 0 18
82910 0 0 8 0 0 42
82920 0 0 1 0 1 26
82930 0 0 1 0 1 30
82940 0 0 0 0 0 16
82950 0 0 2 0 0 36
82960 0 0 25 0 0 39
82970 0 0 11 0 2 61
82980 0 0 13 0 0 63
82990 0 0 0 0 0 46
83000 0 0 3 0 10 43
83010 0 0 6 0 0 46
83020 0 0 0 0 0 28
83030 0 0 7 0 0 21
83040 0 0 0 0 0 36
83050 0 0 0 0 0 47
83060 0 0 0 0 0 29
83070 0 0 0 0 0 33
83080 0 0 0 0 0 32
83090 0 0 0 0 0 35
83100 0 0 1 0 0 39
83110 0 0 4 0 0 38
83120 0 0 1 0 0 34
83130 0 0 0 0 0 25
83140 0 0 1 0 0 27
83150 0 0 12 0 1 28
83160 0 0 5 0 0 27
83170 0 0 0 0 0 16
83180 0 0 14 0 0 19
83190 0 0 21 0 0 27
83200 0 0 59 0 0 22
83210 0 0 22 0 0 18
83220 0 0 27 0 0 38
83230 0 0 5 0 0 30
83240 0 0 20 0 0 22
83250 0 0 1 0 0 18
83260 0 0 6 0 0 26
83270 0 0 20 0 0 25
83280 0 0 10 0 1 32
83290 0 0 9 0 0 28
83300 13 0 9 0 0 26
83310 42 0 13 1 0 4
83320 35 0 15 0 0 0
83330 27 0 17 0 0 0
83340 22 0 15 0 0 2
83350 12 0 14 0 0 2
83360 0 0 12 0 0 1
83370 0 0 18 0 0 0
83380 0 0 12 0 0 1
83390 23 0 15 0 0 2
83400 26 0 28 0 0 0
83410 0 0 18 0 6 1
83420 0 0 10 0 4 8
83430 0 0 2 0 0 13
83440 10 0 0 0 2 1
83450 11 0 14 0 0 2
83460 9 0 15 0 2 2
83470 9 0 17 0 0 14
83480 22 0 18 0 1 15
83490 29 0 25 0 0 17
83500 6 0 16 0 0 23
83510 24 0 18 0 0 6
83520 26 0 21 0 0 0
83530 11 0 25 0 0 4
83540 27 0 16 0 0 10
83550 14 0 12 0 0 2
83560 8 0 34 0 0 7
83570 11 0 42 0 0 10
83580 13 0 57 0 0 14
83590 6 0 26 0 0 4
83600 0 0 27 0 0 11
83610 0 0 21 0 0 1
83620 7 0 29 0 0 8
83630 5 0 19 0 0 32
83640 0 0 15 0 0 21
83650 0 0 33 0 0 13
83660 0 0 26 0 0 0
83670 0 0 30 0 0 14
83680 0 0 22 0 0 15
83690 0 0 18 0 0 9
83700 2 0 29 0 0 5
83710 6 0 23 0 0 14
83720 0 0 22 0 0 15
83730 0 0 16 0 0 20
83740 0 0 11 0 0 26
83750 0 0 25 0 0 5
83760 0 0 20 0 0 0
83770 0 0 32 0 0 0
83780 0 0 4 0 0 1
83790 0 0 14 0 0 12
83800 0 0 18 1 0 8
83810 0 0 14 0 0 16
83820 0 0 4 0 0 21
83830 0 0 9 0 0 28
83840 0 0 8 0 0 67
83850 0 0 6 0 0 73
83860 0 0 22 0 0 97
83870 0 0 28 2 0 80
83880 1 0 26 1 0 86
83890 0 0 22 0 0 92
83900 0 0 4 4 0 84
83910 0 0 17 4 0 93
83920 0 0 23 0 0 72
83930 0 0 24 1 0 70
83940 0 0 36 0 0 74
83950 0 0 19 0 0 76
83960 0 0 1 0 0 79
83970 0 0 6 1 0 98
83980 0 0 23 1 0 79
83990 0 0 12 0 0 84
84000 0 0 17 0 0 102
84010 0 0 14 0 0 105
84020 0 0 13 0 0 104
84030 0 5 15 0 0 101
84040 0 19 22 2 2 115
84050 0 10 28 2 0 107
84060 0 19 8 0 0 91
84070 0 30 20 0 0 93
84080 0 27 15 0 0 94
84090 0 24 25 0 0 73
84100 0 30 18 1 0 76
84110 0 26 27 2 0 86
84120 0 36 20 1 0 88
84130 0 20 14 2 0 82
84140 0 23 2 0 0 102
84150 0 10 7 1 0 80
