# #Frame C1_sub1 C1_sub2 C1_dna C2_sub1 C2_sub2 C2_dna
25260 1 0 11 53 0 19
25270 0 0 19 77 0 19
25280 0 0 10 79 0 9
25290 0 0 11 38 0 20
25300 0 0 11 32 0 40
25310 0 3 25 47 0 34
25320 0 0 12 10 0 14
25330 0 1 10 34 0 20
25340 0 0 15 41 0 13
25350 0 0 23 46 0 19
25360 0 0 19 46 0 14
25370 1 0 19 45 0 23
25380 0 0 15 23 0 12
25390 1 0 19 42 0 14
25400 2 0 23 49 0 19
25410 4 0 12 25 0 10
25420 0 0 15 52 0 17
25430 0 0 19 32 0 20
25440 0 0 26 53 0 23
25450 0 0 20 38 0 24
25460 0 0 13 26 0 16
25470 0 0 14 51 0 14
25480 6 0 17 54 0 17
25490 5 0 29 31 0 13
25500 0 0 10 22 0 7
25510 5 0 20 31 0 19
25520 0 0 25 36 0 16
25530 0 0 27 61 0 10
25540 3 0 21 54 0 24
25550 6 0 9 37 0 12
25560 2 0 20 38 0 11
25570 5 0 23 44 0 8
25580 1 0 17 75 0 18
25590 2 0 13 53 0 19
25600 0 0 16 38 0 17
25610 0 0 16 61 0 19
25620 4 0 27 23 0 22
25630 3 0 26 45 0 11
25640 8 0 16 39 0 22
25650 1 0 17 47 0 12
25660 0 2 15 42 0 29
25670 0 0 19 66 0 18
25680 0 0 11 52 0 30
25690 0 0 12 45 0 15
25700 0 0 13 38 0 25
25710 0 0 8 17 0 10
25720 0 0 11 33 0 8
25730 0 0 26 57 0 7
25740 0 0 21 47 0 9
25750 0 0 31 48 0 17
25760 0 4 20 37 0 7
25770 0 0 11 51 0 17
25780 0 0 11 42 0 21
25790 0 0 20 42 0 16
25800 0 0 18 45 0 18
25810 0 0 21 24 0 12
25820 0 0 24 36 0 18
25830 0 0 35 29 0 18
25840 0 0 18 35 0 21
25850 0 0 35 49 0 18
25860 0 0 21 26 0 21
25870 0 0 19 44 0 24
25880 0 0 19 23 0 12
25890 0 0 13 54 0 3
25900 0 0 8 42 0 10
25910 0 0 12 34 0 4
25920 0 0 14 47 0 7
25930 1 0 16 53 0 4
25940 0 0 18 31 0 9
25950 0 0 22 52 0 15
25960 0 0 22 53 0 16
25970 0 0 14 47 0 18
25980 0 0 14 32 0 23
25990 0 0 30 40 0 2
26000 0 0 31 13 0 4
26010 0 0 43 22 0 19
26020 0 0 29 22 0 14
26030 0 0 35 27 0 10
26040 0 0 37 18 0 18
26050 0 0 12 16 0 10
26060 0 0 36 25 0 12
26070 0 0 31 11 0 12
26080 0 0 27 0 0 13
26090 0 0 9 0 0 2
26100 0 0 24 1 0 9
26110 0 0 24 0 0 29
26120 0 0 29 0 0 16
26130 0 0 29 0 0 21
26140 0 0 74 2 0 10
26150 0 0 64 6 0 12
26160 0 0 43 0 0 0
26170 0 0 44 0 0 18
26180 0 0 69 0 0 10
26190 0 0 64 1 0 15
26200 0 0 60 4 0 18
26210 0 0 59 0 0 11
26220 0 0 92 0 0 9
26230 0 0 87 6 0 8
26240 0 0 75 4 0 12
26250 0 0 67 4 0 0
26260 0 0 53 9 0 0
26270 0 0 75 10 0 2
26280 0 0 33 11 0 7
26290 1 0 75 16 0 13
26300 2 0 37 24 0 2
26310 0 0 48 1 0 0
26320 0 0 46 31 0 1
26330 0 0 39 19 0 11
26340 0 0 31 9 0 2
26350 4 0 42 20 0 14
26360 10 0 29 1 0 10
26370 0 0 28 5 0 15
26380 0 0 19 0 0 6
26390 0 0 18 0 0 7
26400 0 0 19 7 0 7
26410 0 0 14 5 0 19
26420 0 0 15 18 0 19
26430 0 0 23 23 0 16
26440 0 0 27 11 0 19
26450 0 0 14 16 0 15
26460 0 0 22 32 0 31
26470 0 0 14 26 0 23
26480 0 0 29 19 0 22
26490 0 0 51 32 0 21
26500 0 0 15 5 0 27
26510 0 0 34 22 0 20
26520 0 0 31 19 0 14
26530 0 0 21 27 0 23
26540 0 0 29 21 0 20
26550 0 0 19 46 0 33
26560 0 0 25 61 0 30
26570 0 0 26 73 0 43
26580 0 0 15 70 0 38
26590 0 0 12 68 0 35
26600 0 0 18 50 0 34
26610 0 0 18 53 0 39
26620 0 0 11 67 0 34
26630 0 0 24 32 0 38
26640 0 0 16 40 0 45
26650 0 0 23 46 0 35
26660 0 0 24 51 0 30
26670 0 0 9 52 0 38
26680 0 0 13 75 0 34
26690 0 0 12 67 0 33
26700 0 0 14 64 0 34
26710 0 0 16 83 0 30
26720 0 0 15 48 0 23
26730 0 0 16 54 0 25
26740 0 0 16 38 0 34
26750 0 0 19 55 0 27
26760 0 0 8 42 0 18
26770 0 0 14 39 0 4
26780 0 0 7 29 0 12
26790 0 0 28 24 0 5
26800 1 0 11 36 0 9
26810 1 0 13 51 0 28
26820 0 0 10 33 0 25
26830 4 0 9 25 0 7
26840 0 0 18 36 0 1
26850 0 0 8 17 0 27
26860 0 0 27 27 0 6
26870 0 0 13 24 0 7
26880 0 0 19 31 0 7
26890 0 0 16 54 0 14
26900 0 0 19 38 0 1
26910 0 0 10 35 0 8
26920 0 0 19 33 0 9
26930 0 0 11 27 0 20
26940 0 0 25 30 0 17
26950 0 0 19 44 0 13
26960 0 0 9 49 0 14
26970 0 0 5 39 0 25
26980 0 0 14 47 0 7
26990 0 0 13 36 0 5
27000 0 0 6 33 0 14
27010 0 0 21 37 0 26
27020 5 0 14 40 0 7
27030 0 1 9 27 0 6
27040 4 0 19 42 0 4
27050 0 0 23 16 0 21
27060 0 0 15 40 0 11
27070 0 0 30 40 0 1
27080 6 0 21 23 0 16
27090 6 0 16 40 0 13
27100 0 0 23 24 0 0
27110 0 0 12 29 0 3
27120 0 0 23 54 0 11
27130 6 0 27 47 0 2
27140 0 0 15 43 0 2
27150 0 0 21 59 0 9
27160 0 0 31 47 0 3
27170 0 0 21 29 0 18
27180 0 0 29 28 0 12
27190 0 0 35 30 0 20
27200 0 0 23 44 0 14
27210 0 0 32 51 0 21
27220 0 0 20 43 0 19
27230 0 0 36 41 0 16
27240 0 0 23 45 0 14
27250 0 0 21 44 0 20
27260 0 0 22 19 0 16
27270 0 0 33 19 0 6
27280 0 0 31 23 0 21
27290 0 2 38 41 0 12
27300 0 0 42 70 0 16
27310 0 0 40 37 0 12
27320 0 0 29 37 0 7
27330 0 0 22 30 0 16
27340 0 0 12 37 0 11
27350 0 0 19 19 0 1
27360 0 0 25 55 0 5
27370 0 0 9 48 0 25
27380 0 2 7 38 0 18
27390 0 2 18 53 0 29
27400 0 0 26 55 0 29
27410 0 0 15 41 0 30
27420 0 0 11 48 0 20
27430 0 0 21 27 0 1
27440 0 0 29 36 0 4
27450 0 0 16 41 0 5
27460 0 0 14 41 0 10
27470 0 0 32 42 0 6
27480 0 0 22 9 0 2
27490 0 0 21 0 0 4
27500 0 0 40 2 0 0
27510 0 0 31 7 0 0
27520 0 0 15 0 0 0
27530 0 0 22 0 0 11
27540 0 0 22 20 0 3
27550 0 0 25 11 0 7
27560 0 0 21 0 0 0
27570 0 0 15 5 0 4
27580 0 0 28 5 0 0
27590 0 0 17 5 0 0
27600 0 0 9 9 0 9
27610 0 0 34 9 0 1
27620 1 0 23 12 0 1
27630 1 0 30 20 0 0
27640 0 0 20 6 0 1
27650 0 0 22 28 0 9
27660 0 0 17 7 0 9
27670 0 0 15 1 0 6
27680 0 0 19 1 0 3
27690 0 0 16 4 0 10
27700 0 0 3 7 0 7
27710 0 0 5 13 0 7
27720 0 0 5 24 0 8
27730 1 0 17 13 0 19
27740 0 0 35 16 0 14
27750 0 0 29 1 0 5
27760 4 0 13 0 0 3
27770 0 0 11 0 0 17
27780 4 0 25 0 0 10
27790 0 0 15 0 0 9
27800 1 0 13 1 0 1
27810 0 0 17 0 0 15
27820 0 0 20 0 0 22
27830 0 0 28 5 0 15
27840 0 0 23 2 0 5
27850 0 0 16 0 0 5
27860 0 0 20 3 0 8
27870 0 1 9 3 1 0
27880 0 11 7 21 0 7
27890 0 15 10 10 0 23
27900 0 2 5 16 0 8
27910 0 0 0 39 0 9
27920 0 0 6 11 0 12
27930 0 0 16 5 0 23
27940 0 0 6 0 0 12
27950 0 0 3 1 0 7
27960 0 0 7 8 0 25
27970 0 0 16 0 0 23
27980 0 0 28 0 0 20
27990 0 0 24 0 0 28
28000 0 0 31 0 0 29
28010 0 0 32 3 0 26
28020 0 0 31 2 0 37
28030 0 0 31 9 0 33
28040 0 0 25 6 0 0
28050 0 0 15 9 0 0
28060 0 0 17 4 0 10
28070 2 0 15 7 0 2
28080 1 0 22 6 0 10
28090 0 0 25 7 0 16
28100 0 0 25 7 0 1
28110 0 0 35 0 0 0
28120 0 1 22 0 0 0
28130 0 0 16 0 0 21
28140 0 0 13 8 0 2
28150 18 0 12 8 0 22
28160 21 0 20 0 0 12
28170 3 0 27 7 0 11
28180 0 3 49 11 0 10
28190 0 0 43 13 0 16
28200 0 1 48 8 0 15
28210 0 0 42 11 0 2
28220 0 0 47 10 0 23
28230 0 0 33 8 0 20
28240 0 0 50 4 0 12
28250 2 1 49 7 0 13
28260 1 0 48 7 0 1
28270 0 1 67 2 0 25
28280 0 0 30 8 0 27
28290 0 0 26 14 0 21
28300 0 0 18 6 0 11
28310 0 0 23 9 0 12
28320 0 0 18 1 0 18
28330 0 0 20 0 0 15
28340 0 0 23 19 0 17
28350 0 0 23 11 0 0
28360 0 0 23 9 0 4
28370 10 0 33 14 0 7
28380 8 0 11 5 0 1
28390 0 0 17 7 0 3
28400 0 0 11 29 0 14
28410 0 0 14 18 0 19
28420 0 0 15 16 0 34
28430 0 0 7 30 0 18
28440 0 0 15 27 0 12
28450 0 0 17 53 0 5
28460 0 0 20 34 0 2
28470 0 0 8 34 0 14
28480 0 0 4 29 0 8
28490 0 0 0 54 0 8
28500 0 0 0 34 0 8
28510 0 0 22 33 0 0
28520 4 0 7 33 0 0
28530 5 0 13 43 0 1
28540 0 0 12 24 0 0
28550 0 0 13 42 0 21
28560 0 0 0 33 0 15
28570 0 0 5 43 0 12
28580 0 0 0 37 0 14
28590 0 0 16 27 0 22
28600 0 0 19 40 0 17
28610 0 0 16 33 0 11
28620 0 0 14 50 0 2
28630 0 0 24 45 0 1
28640 0 1 31 30 0 8
28650 0 0 19 20 0 29
28660 0 1 30 23 0 12
28670 0 0 23 13 0 30
28680 0 0 28 20 0 20
28690 0 0 24 34 0 10
28700 0 0 21 47 0 17
28710 0 0 21 23 0 25
28720 0 0 29 24 0 18
28730 0 0 29 22 0 8
28740 0 0 20 29 0 19
28750 0 0 26 34 0 18
28760 0 0 7 28 0 14
28770 0 0 8 55 0 8
28780 0 0 36 59 0 8
28790 0 0 31 57 0 20
28800 0 0 8 40 0 14
28810 7 0 18 47 0 25
28820 0 0 15 50 0 30
28830 0 0 13 26 0 26
28840 0 0 17 68 0 38
28850 0 0 20 55 0 35
28860 0 0 18 47 0 39
28870 0 0 22 55 0 42
28880 1 0 12 55 0 30
28890 0 0 11 51 0 39
28900 0 0 13 64 0 32
28910 0 0 16 72 0 31
28920 0 0 28 46 0 42
28930 0 0 38 49 0 32
28940 0 0 13 79 0 35
28950 0 0 26 88 0 28
28960 0 0 41 66 0 38
28970 0 0 23 44 0 29
28980 0 0 24 59 0 38
28990 3 0 36 62 0 32
29000 0 0 15 48 0 30
29010 0 0 25 28 0 29
29020 2 0 33 43 0 15
29030 6 0 20 33 0 25
29040 0 0 9 36 0 16
29050 0 0 25 25 0 24
29060 0 0 13 53 0 21
29070 0 0 13 23 0 19
29080 0 0 12 65 0 28
29090 0 0 10 35 0 19
29100 0 0 9 20 0 23
29110 0 0 18 35 0 7
29120 0 0 15 37 0 18
29130 6 0 19 48 0 14
29140 8 0 19 33 0 11
29150 6 0 13 26 0 0
29160 0 0 29 44 0 14
29170 0 0 24 25 0 6
29180 0 0 13 44 0 11
29190 0 0 20 64 0 8
29200 4 0 26 49 0 6
29210 0 0 18 56 0 13
29220 0 0 18 45 0 2
29230 0 0 21 27 0 17
29240 2 0 19 37 0 21
29250 1 0 20 21 0 33
29260 0 0 21 29 0 24
29270 0 0 14 35 0 14
29280 0 0 27 39 0 15
29290 0 0 29 49 0 19
29300 0 0 28 36 0 4
29310 0 0 37 44 0 7
29320 0 0 23 50 0 30
29330 0 0 10 66 0 35
29340 0 0 25 57 0 44
29350 0 0 6 72 0 35
29360 0 0 12 63 0 34
29370 0 0 19 51 0 27
29380 0 0 20 67 0 25
29390 0 0 37 68 0 42
29400 0 0 24 70 0 35
29410 0 0 23 62 0 35
29420 0 0 22 80 0 42
29430 0 0 23 92 0 34
29440 0 0 22 73 0 32
29450 0 0 39 51 0 32
29460 0 0 26 67 0 36
29470 0 0 15 70 0 25
29480 0 0 30 44 0 31
29490 0 0 37 58 0 25
29500 0 0 33 49 0 20
29510 0 0 30 54 0 18
29520 0 0 42 49 0 13
29530 0 0 24 51 0 21
29540 0 0 31 86 0 26
29550 0 0 42 71 0 40
29560 0 0 31 64 0 42
29570 0 0 26 64 0 48
29580 0 0 28 56 0 37
29590 0 0 26 90 0 35
29600 0 0 24 85 0 47
29610 0 0 24 63 0 38
29620 0 0 21 53 0 39
29630 0 0 15 73 0 39
29640 0 0 13 42 0 29
29650 0 0 19 64 0 26
29660 0 0 21 82 0 25
29670 0 0 13 58 0 15
29680 0 0 18 43 0 29
29690 0 0 16 45 0 16
29700 0 0 21 40 0 11
29710 0 0 40 64 0 35
29720 0 0 26 64 0 34
29730 0 0 53 90 0 30
29740 0 0 24 63 0 28
29750 0 0 14 72 0 31
29760 0 0 34 61 0 36
29770 0 0 27 71 0 43
29780 4 0 39 44 0 27
29790 0 0 21 56 0 38
29800 0 0 18 69 0 39
29810 0 0 18 80 0 29
29820 0 0 13 64 0 42
29830 0 0 15 90 0 38
29840 0 0 14 55 0 35
29850 0 0 9 60 0 40
29860 5 0 26 46 0 39
29870 0 0 22 76 0 30
29880 0 0 34 65 0 37
29890 0 0 38 63 0 43
29900 0 0 27 49 0 36
29910 0 0 25 61 0 42
29920 0 0 28 81 0 43
29930 0 0 19 103 0 34
29940 0 0 26 99 0 37
29950 0 0 12 43 0 32
29960 0 0 18 81 0 36
29970 0 0 16 66 0 36
29980 0 0 24 76 0 37
29990 0 0 24 49 0 42
30000 0 0 24 43 0 27
30010 0 0 27 38 0 9
30020 0 0 34 58 0 29
30030 0 0 20 52 0 32
30040 0 0 23 64 0 31
30050 0 0 14 47 0 47
30060 0 0 15 37 0 41
30070 0 1 6 44 0 32
30080 0 0 5 58 0 36
30090 0 1 7 82 0 41
30100 0 0 9 58 0 26
30110 0 1 10 64 0 23
30120 0 10 6 56 0 34
30130 0 0 7 54 0 35
30140 0 8 3 65 0 46
30150 0 4 5 56 0 42
30160 0 0 1 47 0 30
30170 0 0 2 55 0 33
30180 0 0 1 48 0 39
30190 0 0 6 58 0 42
30200 0 0 10 51 0 27
30210 7 0 6 61 0 41
30220 9 0 6 51 0 33
30230 18 0 7 65 0 30
30240 13 0 8 65 0 33
30250 8 0 0 41 0 25
30260 0 0 1 37 0 28
30270 10 0 5 53 0 33
30280 0 0 9 67 0 34
30290 0 0 1 70 0 27
30300 0 2 6 82 0 25
30310 0 0 5 88 0 37
30320 0 2 5 62 0 36
30330 0 5 1 50 0 31
30340 0 0 0 71 0 30
30350 0 0 2 51 0 32
30360 0 1 4 48 0 16
30370 0 0 6 64 0 23
30380 0 4 21 59 0 25
30390 0 5 23 92 0 29
30400 0 3 20 73 0 21
30410 0 0 44 84 0 31
30420 0 4 37 67 0 22
30430 0 6 23 68 0 19
30440 0 5 9 87 0 19
30450 0 9 15 86 0 33
30460 0 9 2 100 0 34
30470 0 0 11 48 0 22
30480 0 0 4 61 0 23
30490 0 0 3 66 0 44
30500 0 0 10 61 0 36
30510 0 0 5 63 0 31
30520 0 1 11 78 0 34
30530 0 28 6 73 0 38
30540 0 12 7 48 0 30
30550 0 20 8 48 0 31
30560 0 6 3 60 0 36
30570 0 2 5 88 0 37
30580 0 26 13 75 0 37
30590 0 45 10 38 0 38
30600 0 35 5 61 0 36
30610 0 61 10 47 0 26
30620 0 53 12 68 0 34
30630 0 11 2 78 0 22
30640 0 28 6 54 0 16
30650 0 11 4 39 0 0
30660 0 6 10 24 0 3
30670 0 15 6 30 0 10
30680 0 10 1 17 0 13
30690 0 13 0 0 0 6
30700 0 24 10 16 0 13
30710 0 74 3 45 0 7
30720 0 56 12 52 0 20
30730 0 7 16 40 0 13
30740 0 11 5 55 0 11
30750 0 13 24 39 0 10
30760 0 33 11 36 0 7
30770 0 23 11 33 0 13
30780 0 28 16 15 0 1
30790 0 32 11 25 0 16
30800 0 31 9 34 0 14
30810 0 36 11 29 0 8
30820 0 19 11 22 0 9
30830 0 12 10 25 0 5
30840 0 40 8 46 0 10
30850 0 29 7 49 0 8
30860 0 36 6 19 0 16
30870 0 39 11 32 0 6
30880 0 10 13 34 0 1
30890 0 14 9 45 0 9
30900 0 42 11 15 0 11
30910 0 28 8 14 0 19
30920 0 42 20 40 0 12
30930 0 53 8 51 0 17
30940 0 14 8 51 0 13
30950 0 39 6 40 0 6
30960 0 48 11 65 0 3
30970 0 32 17 44 0 5
30980 0 53 6 41 0 7
30990 0 37 3 30 0 7
31000 0 21 7 29 0 9
31010 0 51 7 26 0 12
31020 0 35 27 39 0 13
31030 0 22 10 40 0 14
31040 0 25 9 1 0 6
31050 0 56 10 15 0 6
31060 0 26 26 28 0 10
31070 0 50 5 0 0 14
31080 0 50 1 0 0 6
31090 0 36 5 0 0 24
31100 0 42 12 0 0 32
31110 0 56 12 0 0 16
31120 0 58 23 0 0 24
31130 0 36 24 0 0 18
31140 0 29 16 0 0 10
31150 0 37 15 0 0 13
31160 0 50 43 0 1 1
31170 0 39 42 0 9 6
31180 0 40 25 0 2 11
31190 0 42 26 0 1 9
31200 0 35 8 0 0 1
31210 0 27 10 0 5 11
31220 0 47 14 0 0 5
31230 0 38 21 0 0 9
31240 0 35 25 0 0 12
31250 0 37 29 0 0 4
31260 0 30 20 0 0 22
31270 0 44 14 0 0 28
31280 0 38 14 0 0 24
31290 0 39 17 3 0 15
31300 0 48 23 0 0 10
31310 0 39 31 0 0 3
31320 0 65 31 0 0 13
31330 0 43 40 0 0 36
31340 0 42 23 0 0 21
31350 0 45 33 0 0 25
31360 0 45 25 0 0 19
31370 0 53 25 0 0 15
31380 0 22 14 1 0 27
31390 0 38 32 1 0 19
31400 0 34 35 0 0 5
31410 0 25 42 0 0 30
31420 0 45 33 0 0 20
31430 0 54 26 0 0 3
31440 0 37 30 0 0 13
31450 0 28 11 0 0 3
31460 0 16 23 0 0 17
31470 0 26 11 0 0 1
31480 0 12 21 0 0 3
31490 0 16 4 0 0 6
31500 0 6 2 0 0 1
31510 0 7 5 0 1 5
31520 0 7 12 0 0 19
31530 0 0 9 0 0 12
31540 0 0 13 0 0 24
31550 0 14 12 0 1 12
31560 0 3 7 0 0 9
31570 0 23 11 0 0 6
31580 0 3 6 0 0 1
31590 0 18 18 0 0 24
31600 0 14 18 0 0 16
31610 0 14 12 0 0 12
31620 0 16 9 0 4 7
31630 0 20 10 0 0 1
31640 0 13 1 0 0 0
31650 0 27 9 0 0 0
31660 0 14 6 0 0 11
31670 0 29 8 0 0 10
31680 0 25 15 0 0 0
31690 0 46 20 1 0 16
31700 0 34 14 4 0 0
31710 0 43 19 9 0 5
31720 0 43 16 7 0 7
31730 0 41 14 4 0 1
31740 0 37 15 9 0 7
31750 0 28 14 0 0 1
31760 0 19 22 5 0 2
31770 0 54 10 4 0 0
31780 0 39 19 10 0 1
31790 0 35 13 0 0 0
31800 0 29 12 0 0 0
31810 0 22 10 0 0 2
31820 0 38 11 0 0 7
31830 0 43 5 0 2 1
31840 0 66 16 0 0 7
31850 0 47 10 0 0 7
31860 0 49 14 0 6 0
31870 0 45 13 0 3 18
31880 0 42 7 0 0 24
31890 0 45 8 0 3 1
31900 0 39 3 0 4 7
31910 0 48 9 0 0 12
31920 0 40 6 0 15 40
31930 0 39 2 0 10 39
31940 0 55 13 0 22 37
31950 0 44 2 0 18 39
31960 0 27 20 0 7 27
31970 0 31 8 0 13 31
31980 0 54 6 0 5 37
31990 0 51 8 0 5 35
32000 0 57 8 0 14 35
32010 0 42 13 0 0 36
32020 0 42 17 0 0 14
32030 0 39 18 0 0 6
32040 0 37 9 0 0 1
32050 0 31 4 0 0 13
32060 0 27 10 0 0 7
32070 0 22 12 0 0 1
32080 0 17 5 0 0 3
32090 0 44 6 0 0 6
32100 0 38 13 0 4 9
32110 0 40 9 0 6 23
32120 0 20 19 0 0 20
32130 0 31 19 0 1 19
32140 0 39 10 0 0 10
32150 0 10 0 0 0 1
32160 0 0 1 0 0 13
32170 0 0 1 0 0 9
32180 0 0 0 0 0 2
32190 0 6 3 0 0 11
32200 0 9 13 0 0 11
32210 0 5 1 0 0 0
32220 0 8 0 0 0 0
32230 0 0 12 0 0 2
32240 0 0 0 0 0 1
32250 0 0 2 0 0 3
32260 0 0 15 0 0 3
32270 0 0 12 0 0 21
32280 0 0 21 0 0 23
32290 0 1 19 0 0 27
32300 0 1 11 0 0 14
32310 13 0 1 0 0 22
32320 0 0 5 0 0 24
32330 0 0 0 0 0 37
32340 0 0 0 0 0 19
32350 0 0 7 0 0 21
32360 0 0 2 0 1 31
32370 0 0 1 0 0 22
32380 0 0 1 0 0 40
32390 0 0 0 0 0 25
32400 0 0 11 1 0 1
32410 0 0 10 0 0 8
32420 0 0 21 0 0 9
32430 0 0 15 0 0 3
32440 0 0 22 0 0 12
32450 0 0 22 0 0 12
32460 0 0 19 0 0 6
32470 0 0 6 0 4 7
32480 0 1 23 0 18 7
32490 0 0 11 0 5 0
32500 2 0 24 0 0 29
32510 0 0 27 0 0 1
32520 0 0 15 0 0 10
32530 0 0 3 0 0 10
32540 0 0 18 0 0 7
32550 0 0 26 0 0 9
32560 0 0 6 0 0 0
32570 0 0 28 0 0 3
32580 0 0 14 3 0 22
32590 0 0 4 0 0 22
32600 0 0 6 0 0 25
32610 0 0 9 0 0 13
32620 0 0 6 0 0 6
32630 0 0 2 0 6 10
32640 0 0 6 0 22 14
32650 0 0 28 0 15 11
32660 0 0 13 0 0 20
32670 5 0 18 0 9 23
32680 0 0 19 0 2 10
32690 0 0 19 0 0 14
32700 6 0 8 0 7 7
32710 4 0 6 0 4 3
32720 13 0 32 0 4 6
32730 6 0 18 0 0 2
32740 4 0 5 0 0 0
32750 6 0 1 0 0 5
32760 0 0 13 0 0 6
32770 0 0 26 0 6 0
32780 0 0 14 0 0 2
32790 0 0 12 0 2 8
32800 0 0 15 0 0 17
32810 0 0 28 0 0 7
32820 0 0 13 0 2 2
32830 0 4 11 0 0 0
32840 0 3 19 0 0 5
32850 0 0 25 0 0 15
32860 0 0 31 0 0 12
32870 0 0 21 0 0 10
32880 0 0 27 0 0 13
32890 0 0 17 0 0 0
32900 5 0 21 0 0 2
32910 0 0 24 0 0 2
32920 0 0 20 0 0 7
32930 0 0 35 0 0 1
32940 0 0 24 0 14 1
32950 0 0 26 0 0 9
32960 0 0 17 3 0 21
32970 0 0 36 0 0 18
32980 2 0 18 0 0 12
32990 0 0 15 0 5 16
33000 0 0 24 0 0 0
33010 0 0 47 0 0 0
33020 0 0 23 0 0 0
33030 0 0 21 0 0 0
33040 0 0 20 0 0 0
33050 0 0 13 0 0 1
33060 0 0 13 0 0 5
33070 0 0 0 0 0 1
33080 0 0 0 0 5 3
33090 0 0 1 0 0 13
33100 0 0 1 0 0 2
33110 0 0 0 0 0 8
33120 0 0 0 0 6 9
33130 0 1 19 0 2 6
33140 0 4 9 0 0 0
33150 0 17 0 0 0 9
33160 0 0 0 0 0 9
33170 0 3 5 0 0 13
33180 0 7 3 0 1 14
33190 0 4 0 0 0 0
33200 0 10 0 0 0 7
33210 0 10 0 0 0 16
33220 0 22 0 0 0 11
33230 0 20 0 0 0 9
33240 0 26 2 0 0 17
33250 0 1 0 0 0 2
33260 0 6 6 0 0 9
33270 0 15 1 0 0 9
33280 0 7 10 4 0 2
33290 0 0 8 0 0 5
33300 0 2 2 0 0 14
33310 0 0 1 0 0 5
33320 0 10 0 0 0 10
33330 0 10 0 0 0 3
33340 0 0 1 0 0 4
33350 0 0 6 0 0 10
33360 0 0 1 0 0 0
33370 0 7 41 0 0 16
33380 0 4 36 0 1 6
33390 0 4 20 0 0 22
33400 0 3 43 0 0 4
33410 0 5 28 0 0 7
33420 0 0 35 0 0 10
33430 0 8 40 0 0 14
33440 0 7 46 0 0 5
33450 0 0 8 0 0 30
33460 0 6 5 0 0 9
33470 0 17 11 0 0 10
33480 0 12 4 0 0 23
33490 0 6 2 0 0 27
33500 0 10 9 0 0 38
33510 0 0 10 0 0 15
33520 0 0 17 0 0 18
33530 0 8 3 0 0 7
33540 0 0 1 1 0 2
33550 0 11 8 0 0 10
33560 0 2 11 1 0 4
33570 0 0 20 0 0 6
33580 0 0 16 0 1 5
33590 0 0 25 0 0 20
33600 0 0 25 0 0 17
33610 0 0 14 0 0 40
33620 1 0 19 0 0 20
33630 2 0 21 0 0 9
33640 0 0 30 0 0 10
33650 0 0 17 0 0 6
33660 0 0 30 0 0 15
33670 0 0 16 0 0 13
33680 0 0 33 0 0 4
33690 0 0 21 0 0 19
33700 0 0 30 0 0 10
33710 0 0 24 0 0 0
33720 0 0 10 0 0 0
33730 0 0 24 0 0 12
33740 0 0 14 0 0 0
33750 0 0 3 0 0 8
33760 0 0 0 0 6 5
33770 22 0 0 0 2 2
33780 46 0 3 0 0 10
33790 36 0 0 0 15 2
33800 19 0 5 0 20 6
33810 18 0 0 0 2 1
33820 7 0 0 0 2 1
33830 16 0 0 0 0 2
33840 6 0 7 0 0 1
33850 0 0 7 0 0 7
33860 0 0 0 0 8 17
33870 5 0 11 0 6 1
33880 13 0 5 0 5 6
33890 9 0 0 0 3 3
33900 9 0 6 0 0 7
33910 0 0 6 0 0 9
33920 0 4 15 0 0 1
33930 0 0 0 0 0 12
33940 2 0 0 0 0 3
33950 13 0 0 0 0 14
33960 10 0 5 0 0 13
33970 5 0 17 0 0 14
33980 2 0 3 0 0 17
33990 0 0 14 0 0 13
34000 0 0 6 0 0 6
34010 0 0 13 0 0 23
34020 0 0 21 0 0 14
34030 0 0 13 0 0 0
34040 2 0 13 0 0 8
34050 4 0 0 0 0 10
34060 14 0 2 0 0 10
34070 9 0 8 0 0 13
34080 9 0 15 0 0 8
34090 14 0 32 2 0 13
34100 0 0 41 0 0 6
34110 0 0 46 0 0 5
34120 0 0 49 0 0 7
34130 0 0 52 0 0 5
34140 0 0 47 0 0 3
34150 0 0 46 0 0 5
34160 0 0 46 0 0 2
34170 0 0 47 0 0 4
34180 0 0 36 0 0 19
34190 0 0 50 2 0 15
34200 0 0 51 0 0 21
34210 0 0 57 1 0 18
34220 0 0 38 0 7 7
34230 0 0 45 0 14 11
34240 0 0 34 0 6 10
34250 0 0 30 0 16 0
34260 0 0 15 0 6 2
34270 5 0 22 0 10 1
34280 0 0 18 0 0 4
34290 23 0 41 0 7 7
34300 5 0 7 0 0 3
34310 4 0 20 0 22 0
34320 15 0 26 0 21 3
34330 19 0 21 0 21 2
34340 23 0 9 0 25 1
34350 2 0 21 0 25 1
34360 0 0 21 0 22 0
34370 0 0 21 0 16 2
34380 0 0 27 0 33 7
34390 0 0 20 0 0 11
34400 0 0 17 0 4 6
34410 0 0 20 0 4 0
34420 0 0 24 0 0 1
34430 0 0 33 0 5 4
34440 0 0 23 0 0 1
34450 5 0 22 0 4 0
34460 4 0 22 0 19 0
34470 0 0 16 0 14 1
34480 0 0 18 0 0 11
34490 0 0 16 0 0 12
34500 0 0 27 0 0 7
34510 0 0 23 0 0 11
34520 14 0 19 0 0 17
34530 11 0 31 0 0 7
34540 12 0 25 0 0 13
34550 18 0 9 0 0 20
