# #Frame C1_sub1 C1_sub2 C1_dna C2_sub1 C2_sub2 C2_dna
27930 0 1 95 7 0 32
27940 0 5 114 11 0 32
27950 0 3 92 7 6 29
27960 0 10 101 6 2 35
27970 0 8 108 6 0 34
27980 0 3 99 6 0 25
27990 0 0 112 8 0 29
28000 0 2 86 6 1 28
28010 0 0 79 3 0 24
28020 0 6 97 5 0 32
28030 0 1 113 7 0 26
28040 0 0 122 8 10 24
28050 0 1 113 5 4 28
28060 0 6 122 4 5 24
28070 0 8 111 9 7 30
28080 0 14 100 7 4 30
28090 0 16 129 12 0 30
28100 0 17 116 9 0 30
28110 0 13 120 5 1 28
28120 0 13 115 7 7 27
28130 0 15 118 13 2 32
28140 0 15 130 11 0 23
28150 0 17 116 9 0 20
28160 0 15 102 14 1 29
28170 0 16 108 17 5 24
28180 0 14 111 9 0 31
28190 0 1 112 12 0 32
28200 0 0 36 13 0 25
28210 0 0 50 8 0 25
28220 0 0 53 5 0 28
28230 0 0 36 9 1 33
28240 0 0 39 5 0 30
28250 0 0 25 8 9 27
28260 0 0 35 3 16 30
28270 0 0 47 0 3 28
28280 0 0 54 0 0 25
28290 0 0 32 0 9 29
28300 0 0 44 0 6 24
28310 0 0 54 11 6 26
28320 0 1 45 0 8 25
28330 0 0 47 4 5 26
28340 0 0 49 0 5 32
28350 0 0 49 9 10 19
28360 0 0 45 4 17 26
28370 0 0 35 1 21 29
28380 0 0 35 0 14 22
28390 0 0 28 0 6 23
28400 0 0 37 0 6 25
28410 0 0 45 0 0 25
28420 0 0 58 0 0 24
28430 0 0 53 0 0 26
28440 0 0 54 4 7 28
28450 0 0 15 5 4 27
28460 0 0 35 10 0 22
28470 0 0 45 6 0 24
28480 0 0 40 0 0 20
28490 0 0 38 1 1 23
28500 0 0 33 9 1 24
28510 7 0 27 8 0 25
28520 2 0 35 7 0 20
28530 4 0 37 11 0 30
28540 4 0 11 2 0 26
28550 0 0 32 4 0 25
28560 0 0 25 1 0 24
28570 0 0 25 2 0 31
28580 0 0 12 0 0 29
28590 0 0 1 0 0 30
28600 0 0 2 0 0 33
28610 0 0 0 0 0 34
28620 0 0 0 11 0 23
28630 0 0 0 9 0 34
28640 0 0 1 5 0 22
28650 0 0 10 0 0 30
28660 0 0 5 0 0 24
28670 0 0 1 9 0 28
28680 22 0 4 9 0 25
28690 0 0 2 7 0 28
28700 0 0 7 7 0 29
28710 1 0 6 2 0 27
28720 0 0 11 8 0 25
28730 0 0 9 15 0 28
28740 7 0 0 16 0 26
28750 0 0 7 8 0 24
28760 3 0 7 10 0 25
28770 6 0 1 10 0 26
28780 0 0 1 3 0 24
28790 0 0 10 11 0 30
28800 0 0 17 7 0 26
28810 0 0 15 13 0 23
28820 0 0 17 9 0 24
28830 0 0 17 5 0 23
28840 0 0 5 8 0 23
28850 0 0 0 8 6 26
28860 0 0 1 9 0 29
28870 11 0 12 4 0 26
28880 0 0 5 7 6 22
28890 0 0 18 7 1 23
28900 0 0 8 5 9 22
28910 0 0 0 9 1 25
28920 0 0 6 4 0 23
28930 0 1 25 0 0 23
28940 0 0 0 11 0 24
28950 0 0 1 7 0 25
28960 0 0 15 13 0 23
28970 0 0 5 9 0 35
28980 0 0 1 13 0 28
28990 0 0 12 7 2 26
29000 0 0 8 9 0 26
29010 0 0 2 14 0 26
29020 0 4 0 16 0 31
29030 0 0 0 10 0 34
29040 0 0 1 15 0 25
29050 0 0 1 27 0 27
29060 1 0 21 16 0 26
29070 0 0 5 22 0 34
29080 0 0 0 28 0 21
29090 0 0 0 26 0 25
29100 0 0 1 12 0 23
29110 0 0 0 25 0 34
29120 0 1 0 11 0 29
29130 0 4 0 14 0 27
29140 0 0 0 12 0 22
29150 0 4 1 0 2 23
29160 0 2 26 0 0 27
29170 0 5 27 1 7 28
29180 0 8 17 8 1 29
29190 0 10 15 11 1 26
29200 0 7 23 10 0 32
29210 0 3 19 14 0 25
29220 0 0 9 10 0 28
29230 0 0 24 21 0 26
29240 0 0 25 19 0 22
29250 0 0 64 4 0 25
29260 0 12 34 9 1 40
29270 0 9 40 6 0 24
29280 0 4 31 3 0 27
29290 0 9 27 5 0 21
29300 0 2 39 11 0 31
29310 0 6 26 13 0 28
29320 0 4 32 3 0 30
29330 0 6 39 8 6 21
29340 0 8 54 9 0 18
29350 0 4 53 10 13 23
29360 0 4 45 3 6 31
29370 0 3 45 11 1 28
29380 0 4 44 10 2 32
29390 0 4 42 7 7 27
29400 0 4 39 11 8 27
29410 0 6 40 5 1 25
29420 0 5 48 14 5 39
29430 0 6 44 9 5 38
29440 0 5 52 5 5 29
29450 0 6 40 11 5 25
29460 0 4 56 6 5 26
29470 0 4 49 10 5 29
29480 0 10 59 12 5 28
29490 0 4 50 4 6 29
29500 0 9 37 4 5 28
29510 0 6 51 11 5 27
29520 0 9 55 0 5 27
29530 0 6 51 9 5 28
29540 0 5 46 0 9 29
29550 0 5 39 0 2 22
29560 0 2 1 4 5 22
29570 0 4 44 4 22 27
29580 0 9 15 4 0 19
29590 0 16 21 11 0 32
29600 0 0 22 10 0 29
29610 0 4 28 7 1 32
29620 0 11 14 6 4 29
29630 0 12 2 5 0 30
29640 0 0 2 14 0 24
29650 0 25 0 5 0 30
29660 0 10 0 1 0 24
29670 6 7 2 10 0 32
29680 1 7 0 10 0 23
29690 0 5 0 4 0 23
29700 1 6 0 9 0 33
29710 0 4 1 2 0 32
29720 4 6 0 9 0 33
29730 12 3 0 1 0 27
29740 0 4 0 4 0 25
29750 4 8 0 5 0 25
29760 0 10 0 7 0 22
29770 0 1 8 8 0 27
29780 0 7 11 6 0 25
29790 11 1 7 12 0 27
29800 8 0 5 7 0 24
29810 13 0 1 28 0 21
29820 20 0 0 14 0 36
29830 14 1 1 11 0 26
29840 23 0 10 1 5 26
29850 5 6 1 15 4 26
29860 2 11 6 14 0 9
29870 0 23 1 13 0 1
29880 0 0 0 9 0 23
29890 0 4 0 14 0 14
29900 0 7 6 9 0 17
29910 0 14 13 9 0 14
29920 0 11 4 8 0 15
29930 12 15 6 10 0 27
29940 0 8 1 8 0 19
29950 2 3 0 8 0 24
29960 0 12 1 9 0 32
29970 8 0 1 8 0 27
29980 1 0 7 13 0 29
29990 1 0 5 6 0 24
30000 0 2 22 5 3 31
30010 0 0 7 11 0 35
30020 0 0 8 8 0 26
30030 0 6 10 11 4 40
30040 0 2 6 6 0 32
30050 0 1 8 6 0 28
30060 0 0 9 1 11 32
30070 0 0 15 4 32 37
30080 0 1 8 1 39 34
30090 4 0 6 1 39 33
30100 0 3 5 2 45 41
30110 7 8 8 9 32 29
30120 7 5 0 1 35 38
30130 5 5 0 1 16 35
30140 7 1 2 1 16 24
30150 2 4 2 3 39 39
30160 0 4 0 1 17 34
30170 8 15 0 4 36 34
30180 19 5 1 3 44 39
30190 1 2 2 3 37 39
30200 1 8 7 2 28 39
30210 0 9 7 1 28 45
30220 2 7 7 4 26 38
30230 5 13 8 3 27 39
30240 10 9 19 1 27 38
30250 5 6 19 1 35 37
30260 0 5 25 3 36 37
30270 0 10 7 3 28 43
30280 0 7 8 1 18 33
30290 7 7 7 1 0 38
30300 6 7 7 4 2 34
30310 0 10 8 2 11 24
30320 0 9 7 0 23 32
30330 0 1 7 0 6 33
30340 0 14 2 1 5 30
30350 0 12 9 0 9 34
30360 0 7 22 0 1 21
30370 0 6 15 0 5 24
30380 0 4 20 0 0 28
30390 0 9 10 3 1 24
30400 0 17 1 3 5 35
30410 0 20 7 3 7 35
30420 0 17 4 1 7 36
30430 0 10 1 1 32 43
30440 0 11 9 1 4 29
30450 0 3 4 1 4 26
30460 7 8 4 1 0 32
30470 4 0 19 7 4 20
30480 0 4 4 1 0 26
30490 0 9 22 0 0 30
30500 0 6 25 10 0 31
30510 0 15 29 6 4 32
30520 0 5 5 4 0 31
30530 1 11 9 7 5 31
30540 1 0 14 10 1 24
30550 19 0 10 9 0 24
30560 15 0 8 8 0 27
30570 0 6 6 0 0 27
30580 0 0 8 0 0 23
30590 0 15 0 3 0 30
30600 0 2 2 1 0 26
30610 0 10 1 1 7 18
30620 0 0 0 5 27 29
30630 0 4 0 2 7 32
30640 0 0 0 0 8 27
30650 0 2 10 0 5 30
30660 0 0 11 0 6 25
30670 0 0 6 0 5 28
30680 0 0 2 1 5 25
30690 0 5 0 1 5 26
30700 0 0 15 9 0 28
30710 0 0 6 0 4 27
30720 0 0 4 10 7 25
30730 0 0 2 10 4 25
30740 0 0 11 7 0 20
30750 0 0 6 0 0 25
30760 0 0 5 9 0 26
30770 0 1 9 4 0 29
30780 0 0 9 3 0 23
30790 0 0 14 12 1 25
30800 0 0 10 8 2 26
30810 0 0 6 9 1 24
30820 0 0 14 4 10 31
30830 0 0 17 0 11 29
30840 0 0 29 0 21 30
30850 0 0 24 5 8 25
30860 0 0 32 3 0 29
30870 0 0 27 7 8 38
30880 0 0 25 4 2 31
30890 0 0 29 5 3 33
30900 0 0 19 6 0 21
30910 0 0 5 11 0 26
30920 0 0 10 6 0 23
30930 0 0 12 8 0 27
30940 0 0 16 6 0 25
30950 0 0 25 9 0 27
30960 0 0 17 6 0 27
30970 0 0 18 11 0 23
30980 0 0 14 10 0 32
30990 0 0 9 5 2 35
31000 0 0 8 9 1 33
31010 0 0 6 8 0 25
31020 0 0 15 9 2 22
31030 0 0 18 5 1 25
31040 0 0 23 1 0 32
31050 0 0 18 8 0 31
31060 0 0 7 2 0 28
31070 0 0 34 9 3 35
31080 0 0 29 15 1 23
31090 0 0 7 7 4 25
31100 0 0 28 5 4 25
31110 0 0 33 4 4 23
31120 0 0 19 8 2 22
31130 0 0 10 0 0 25
31140 0 0 8 10 1 33
31150 0 0 10 5 1 25
31160 0 0 9 11 2 22
31170 8 0 11 0 0 30
31180 15 0 11 10 3 20
31190 29 0 12 3 0 15
31200 13 0 9 6 2 24
31210 24 0 9 0 0 28
31220 13 0 8 4 3 27
31230 19 0 7 6 0 17
31240 7 0 1 1 0 18
31250 13 0 5 7 0 17
31260 17 0 7 10 0 20
31270 4 0 0 0 0 23
31280 4 0 13 0 0 19
31290 1 0 9 0 0 31
31300 0 0 11 0 0 22
31310 9 0 5 0 0 22
31320 6 0 6 6 0 18
31330 3 0 1 23 0 28
31340 0 0 2 12 0 49
31350 0 0 1 13 0 44
31360 0 0 0 9 0 44
31370 0 0 3 24 0 39
31380 0 0 13 12 0 37
31390 0 0 12 4 0 42
31400 6 0 10 11 0 46
31410 0 0 1 12 0 44
31420 7 0 6 5 0 47
31430 0 0 2 7 0 31
31440 0 0 2 4 0 34
31450 0 0 1 5 0 41
31460 0 0 7 5 0 38
31470 0 0 1 4 0 39
31480 0 0 3 5 0 50
31490 0 0 11 4 0 46
31500 0 0 2 8 0 49
31510 0 0 5 5 0 43
31520 0 0 1 7 0 37
31530 0 0 2 7 0 39
31540 0 0 6 7 0 42
31550 1 0 1 11 0 38
31560 0 0 1 4 0 38
31570 0 6 1 8 0 46
31580 0 6 5 7 0 40
31590 0 0 11 5 0 38
31600 0 0 6 17 0 45
31610 0 0 6 4 0 49
31620 0 0 0 4 0 43
31630 0 4 3 7 0 39
31640 0 0 1 12 0 39
31650 0 3 11 5 0 45
31660 0 8 6 4 0 42
31670 0 6 8 2 0 37
31680 0 0 5 6 0 39
31690 0 0 4 8 0 42
31700 0 0 7 11 0 49
31710 0 0 0 4 0 43
31720 0 13 5 9 0 41
31730 0 20 8 13 0 41
31740 0 18 5 6 0 47
31750 0 20 2 6 0 37
31760 0 35 7 6 0 38
31770 0 5 5 16 0 25
31780 0 8 3 7 0 14
31790 0 12 3 19 0 13
31800 0 3 19 15 0 9
31810 0 15 5 0 0 18
31820 0 0 8 5 0 29
31830 0 4 1 10 0 29
31840 0 7 1 12 0 32
31850 0 6 0 31 0 36
31860 0 0 6 10 0 27
31870 0 0 7 29 0 9
31880 0 19 16 33 0 22
31890 0 14 7 35 0 17
31900 0 11 7 39 0 30
31910 0 20 13 37 0 47
31920 0 19 18 33 0 36
31930 0 14 9 8 0 45
31940 0 5 5 27 0 41
31950 0 15 6 14 0 39
31960 0 22 7 12 0 49
31970 0 9 9 8 0 39
31980 0 15 5 3 0 45
31990 0 5 6 2 0 42
32000 0 7 0 2 0 47
32010 0 10 9 0 0 37
32020 0 20 9 0 0 46
32030 0 12 10 0 0 59
32040 0 3 25 0 0 45
32050 0 8 15 0 0 46
32060 0 20 3 0 0 45
32070 0 19 5 0 0 57
32080 0 30 8 3 0 37
32090 0 46 1 0 0 45
32100 0 40 6 0 0 45
32110 0 41 7 0 0 50
32120 0 46 6 0 0 44
32130 0 41 8 11 0 46
32140 0 39 9 10 0 49
32150 0 34 7 0 0 36
32160 0 38 6 0 0 50
32170 0 34 5 0 0 22
32180 0 40 7 4 0 19
32190 0 25 5 13 0 28
32200 0 31 9 4 0 33
32210 0 9 1 0 0 31
32220 0 21 9 14 0 28
32230 0 10 0 2 0 34
32240 0 26 0 5 0 26
32250 0 10 2 2 0 33
32260 0 0 1 3 0 31
32270 0 0 0 13 0 31
32280 0 7 0 6 0 35
32290 0 1 0 9 0 32
32300 0 7 0 2 0 24
32310 0 0 3 7 0 24
32320 0 0 5 8 0 25
32330 0 0 8 4 0 13
32340 0 6 6 12 0 28
32350 0 15 10 11 0 19
32360 0 17 8 18 0 22
32370 0 9 11 14 0 18
32380 0 7 15 15 0 32
32390 0 0 1 1 0 25
32400 0 0 27 12 0 32
32410 0 0 16 7 0 33
32420 0 0 22 2 0 29
32430 0 0 18 3 0 24
32440 0 0 13 0 0 31
32450 0 12 28 0 0 28
32460 0 13 20 1 0 27
32470 0 8 24 0 0 29
32480 0 20 28 0 0 24
32490 0 24 15 0 0 34
32500 0 28 5 0 0 28
32510 0 56 12 0 0 32
32520 0 33 12 1 0 31
32530 0 19 8 0 0 27
32540 0 39 16 0 0 22
32550 0 42 20 18 0 25
32560 0 51 21 23 0 26
32570 0 48 21 22 0 17
32580 0 35 23 9 0 18
32590 0 35 29 19 0 23
32600 0 20 22 11 0 11
32610 0 28 33 27 0 27
32620 0 23 19 8 0 15
32630 0 31 20 24 0 23
32640 0 27 14 15 0 20
32650 0 22 9 18 0 25
32660 0 37 7 29 0 15
32670 0 38 11 22 0 26
32680 0 35 13 0 0 23
32690 0 20 15 13 0 26
32700 0 18 19 0 0 32
32710 0 11 29 0 0 32
32720 0 16 24 0 0 23
32730 0 31 22 0 0 16
32740 0 29 28 0 0 26
32750 0 40 34 0 0 14
32760 0 25 33 0 0 24
32770 0 22 45 0 0 14
32780 0 26 28 0 0 23
32790 0 30 15 0 0 21
32800 0 31 14 1 0 19
32810 0 41 5 0 0 23
32820 0 33 14 0 2 16
32830 0 35 14 0 4 30
32840 0 43 17 0 6 29
32850 0 41 13 0 4 24
32860 0 27 13 0 0 16
32870 0 31 7 0 0 24
32880 0 47 3 0 0 16
32890 0 43 6 0 0 15
32900 0 33 8 0 0 21
32910 0 47 12 0 0 40
32920 0 31 18 0 0 11
32930 0 45 10 0 0 29
32940 0 31 3 0 0 24
32950 0 29 25 0 0 21
32960 0 30 23 0 0 16
32970 0 55 22 0 1 24
32980 0 33 25 0 0 25
32990 0 34 12 0 0 9
33000 0 26 12 0 0 14
33010 0 30 17 0 0 25
33020 0 28 8 0 0 28
33030 0 27 4 0 0 38
33040 0 27 1 0 0 8
33050 0 30 5 0 0 21
33060 0 33 1 0 0 2
33070 0 22 30 0 0 14
33080 0 28 15 13 0 31
33090 0 24 14 9 0 36
33100 0 18 30 10 0 27
33110 0 24 18 7 0 26
33120 0 51 26 9 0 28
33130 0 30 0 7 0 31
33140 0 13 5 11 0 30
33150 0 34 31 8 1 26
33160 0 26 9 12 0 29
33170 0 45 6 3 0 41
33180 0 25 13 10 0 27
33190 0 21 17 22 0 18
33200 0 24 17 7 0 39
33210 0 42 17 13 0 38
33220 0 31 12 12 0 55
33230 0 11 7 1 3 41
33240 0 14 14 14 0 56
33250 0 5 16 4 0 39
33260 0 35 11 7 7 48
33270 0 20 20 3 0 36
33280 0 18 10 8 0 40
33290 0 25 20 3 0 54
33300 0 27 41 5 0 39
33310 0 28 33 8 0 39
33320 0 29 45 7 0 47
33330 0 55 31 4 0 48
33340 0 37 36 5 2 44
33350 0 48 32 6 0 45
33360 0 19 20 8 0 45
33370 0 3 22 14 0 37
33380 0 34 3 13 0 33
33390 0 35 9 8 0 28
33400 0 33 15 13 0 22
33410 0 23 8 8 0 41
33420 0 22 2 12 0 28
33430 0 31 27 1 0 53
33440 0 37 24 4 0 55
33450 0 33 12 3 1 43
33460 0 22 5 12 0 29
33470 0 20 0 4 0 28
33480 0 34 20 6 0 46
33490 0 32 12 9 0 45
33500 0 25 12 10 0 36
33510 0 38 4 16 0 28
33520 0 30 8 15 0 45
33530 0 25 25 10 0 44
33540 0 36 15 25 0 36
33550 0 32 7 2 0 40
33560 0 37 10 5 0 49
33570 0 38 19 6 0 35
33580 0 45 11 10 0 34
33590 0 34 5 3 0 41
33600 0 38 4 8 0 24
33610 0 42 13 6 2 41
33620 0 31 14 11 2 40
33630 0 41 25 9 0 18
33640 0 34 14 4 0 32
33650 0 31 20 9 0 48
33660 0 28 15 8 0 49
33670 0 35 12 7 0 40
33680 0 23 10 10 0 40
33690 0 45 23 9 0 49
33700 0 23 16 6 0 46
33710 0 20 21 12 0 31
33720 0 27 22 12 0 31
33730 0 37 31 6 0 47
33740 0 31 30 4 0 28
33750 0 30 26 8 0 36
33760 0 37 26 7 0 25
33770 0 42 21 3 0 40
33780 0 32 20 6 0 55
33790 0 30 18 18 0 44
33800 0 23 29 5 0 51
33810 0 46 24 5 0 45
33820 0 30 1 3 0 47
33830 0 45 3 5 0 31
33840 0 33 8 10 0 45
33850 0 44 11 6 2 47
33860 0 34 3 10 0 44
33870 0 52 4 11 0 31
33880 0 37 0 9 0 43
33890 0 41 20 8 0 48
33900 0 44 2 10 0 31
33910 0 41 13 20 0 41
33920 0 38 27 8 2 58
33930 0 44 19 9 0 43
33940 0 39 13 9 0 52
33950 0 28 13 8 0 49
33960 0 42 6 10 0 37
33970 0 34 25 9 0 48
33980 0 39 25 3 0 41
33990 0 37 19 10 0 37
34000 0 27 9 7 0 40
34010 0 47 22 11 0 48
34020 0 41 15 6 0 54
34030 0 35 17 3 0 43
34040 0 40 15 3 0 52
34050 0 44 8 6 0 49
34060 0 28 0 14 0 49
34070 0 19 4 14 0 46
34080 0 30 0 11 6 59
34090 0 5 23 8 0 43
34100 0 18 16 16 0 45
34110 0 7 23 7 0 49
34120 0 0 32 3 0 50
34130 0 11 31 6 0 32
34140 0 7 8 7 0 36
34150 0 9 0 6 0 44
34160 0 9 1 2 0 41
34170 0 3 22 2 0 38
34180 0 32 24 8 0 48
34190 0 28 13 14 0 45
34200 0 38 25 9 0 44
34210 0 23 21 10 0 57
34220 0 25 9 0 0 55
34230 0 29 11 0 0 38
34240 0 45 6 1 0 51
34250 0 32 9 0 0 52
34260 0 36 10 1 0 40
34270 0 30 11 0 0 61
34280 0 34 7 0 0 43
34290 0 35 8 0 0 46
34300 0 32 2 0 0 58
34310 0 48 4 0 0 48
34320 0 50 8 0 0 41
34330 0 28 7 1 0 26
34340 0 31 2 0 0 19
34350 0 30 12 0 0 21
34360 0 24 4 0 0 30
34370 0 8 0 0 0 27
34380 0 0 1 0 0 35
34390 0 0 4 0 0 24
34400 0 1 4 3 0 39
34410 0 1 2 0 0 35
34420 0 8 0 0 0 29
34430 0 5 0 0 0 48
34440 3 12 0 0 0 43
34450 0 16 1 7 0 22
34460 0 1 1 0 0 21
34470 0 0 0 0 0 18
34480 0 13 1 0 0 17
34490 0 5 20 0 0 12
34500 0 13 18 1 0 18
34510 0 1 18 0 0 14
34520 0 1 8 0 0 18
34530 0 11 3 1 0 28
34540 0 8 10 0 0 15
34550 0 9 13 0 0 1
34560 0 8 9 0 0 0
34570 0 7 7 0 0 14
34580 0 8 14 0 0 15
34590 0 6 9 0 0 21
34600 0 0 0 0 0 15
34610 0 12 6 0 0 8
34620 0 1 11 0 0 0
34630 0 23 23 0 0 11
34640 0 16 18 0 1 9
34650 0 28 16 0 1 17
34660 0 18 32 0 0 6
34670 0 29 26 0 0 21
34680 0 26 12 0 0 9
34690 0 39 27 0 0 14
34700 0 14 44 0 7 11
34710 0 0 23 0 1 13
34720 0 9 13 0 0 16
34730 0 15 20 0 0 16
34740 0 6 17 0 0 23
34750 0 14 15 0 0 12
34760 0 5 0 0 0 19
34770 0 13 23 0 0 20
34780 0 14 13 0 0 18
34790 0 8 24 0 0 19
34800 0 7 18 0 0 29
34810 0 1 5 0 0 17
34820 0 0 15 0 0 21
34830 0 12 10 0 0 22
34840 0 12 12 0 0 14
34850 0 28 14 0 0 15
34860 0 36 13 0 0 11
34870 0 15 16 0 7 12
34880 0 14 19 0 13 15
34890 0 4 2 0 6 26
34900 0 5 21 0 8 35
34910 0 9 5 0 9 44
34920 0 1 6 0 3 23
34930 0 0 9 0 9 13
34940 0 5 0 0 0 15
34950 0 2 2 0 0 23
34960 0 0 2 0 0 18
34970 0 6 8 0 0 16
34980 0 0 9 0 0 23
34990 0 16 5 0 0 8
35000 0 4 9 0 0 13
35010 0 4 23 0 0 30
35020 0 4 11 0 0 29
35030 0 14 8 0 0 16
35040 0 9 14 0 0 2
35050 0 5 10 0 1 13
35060 0 14 8 0 0 33
35070 0 16 7 0 0 28
35080 0 13 9 0 0 24
35090 0 11 14 0 0 23
35100 0 5 8 0 0 24
35110 0 2 3 0 6 20
35120 0 12 8 0 0 15
35130 0 11 17 0 7 24
35140 0 2 10 0 0 25
35150 0 2 7 0 3 18
35160 0 2 11 0 0 14
35170 0 0 9 0 0 32
35180 0 0 7 0 0 12
35190 0 7 5 0 0 22
35200 0 2 9 0 0 23
35210 0 3 19 0 0 38
35220 0 0 16 0 2 9
35230 0 0 21 0 0 24
35240 0 0 16 0 0 9
35250 0 0 9 0 0 19
35260 1 0 4 0 0 13
35270 10 0 13 0 0 13
35280 8 0 25 0 0 13
35290 6 0 16 0 0 11
35300 0 0 29 0 0 9
35310 0 0 19 0 0 12
35320 0 0 25 0 0 14
35330 16 0 23 0 0 11
35340 0 0 20 0 0 11
35350 0 0 21 0 0 24
35360 0 0 24 0 0 11
35370 0 0 5 0 0 22
35380 0 0 0 0 0 13
35390 0 0 10 0 0 19
35400 1 0 27 0 0 14
35410 0 0 3 0 0 12
35420 0 0 14 0 0 10
35430 0 0 23 0 0 13
35440 0 0 17 0 0 9
35450 0 0 2 0 0 26
35460 14 0 21 0 0 27
35470 0 0 26 0 0 29
35480 6 0 21 0 0 33
35490 0 3 21 0 0 32
35500 0 0 13 0 0 14
35510 0 0 25 0 0 8
35520 0 0 18 0 0 13
35530 0 7 14 0 2 14
35540 0 0 33 0 0 17
35550 0 0 14 0 0 9
35560 0 0 25 0 0 19
35570 0 0 19 0 0 16
35580 0 0 10 0 0 17
35590 0 0 18 0 0 14
35600 0 0 11 0 0 18
35610 0 0 18 0 0 15
35620 0 0 19 0 0 9
35630 0 1 13 0 0 24
35640 0 0 6 0 0 23
35650 0 0 8 0 0 26
35660 0 0 7 0 0 39
35670 0 2 7 0 0 32
35680 0 0 1 0 0 34
35690 0 0 0 0 0 22
35700 0 0 5 0 0 23
35710 0 0 13 0 0 30
35720 0 0 11 0 0 12
35730 0 5 4 0 0 16
35740 0 0 7 0 0 28
35750 0 0 3 0 0 16
35760 1 0 5 0 0 30
35770 5 0 8 0 2 31
35780 7 0 5 0 0 46
35790 0 0 5 0 1 38
35800 0 0 1 0 0 38
35810 2 0 1 0 0 39
35820 0 0 3 0 0 38
35830 0 0 12 0 0 24
35840 0 0 10 0 0 22
35850 0 0 2 0 0 12
35860 0 0 1 0 0 19
35870 0 0 1 0 0 26
35880 0 5 1 0 0 49
35890 0 8 12 0 0 30
35900 0 0 2 0 0 33
35910 0 0 0 0 0 28
35920 0 0 2 9 0 16
35930 0 9 0 1 0 22
35940 0 0 1 8 0 17
35950 0 0 0 0 0 24
35960 0 0 0 7 0 24
35970 0 0 1 0 0 31
35980 0 0 1 2 0 30
35990 0 0 1 3 0 35
36000 0 0 0 18 0 11
36010 0 0 4 20 0 9
36020 0 0 7 12 0 29
36030 0 0 2 2 0 23
36040 5 0 1 14 0 23
36050 0 0 1 14 0 22
36060 0 0 1 11 0 35
36070 17 0 1 23 0 26
36080 26 0 0 11 0 20
36090 38 0 1 0 0 36
36100 49 0 5 3 0 39
36110 66 0 9 0 0 37
36120 50 0 7 4 0 23
36130 52 0 15 0 0 25
36140 20 0 8 0 0 22
36150 42 0 14 2 0 22
36160 34 0 24 0 0 26
36170 36 0 5 1 0 20
36180 17 0 9 0 0 19
36190 21 0 1 0 0 13
36200 27 0 7 5 0 22
36210 0 0 0 5 0 22
36220 0 0 2 0 0 17
36230 0 0 4 0 0 28
36240 0 0 0 0 0 40
36250 0 0 0 0 0 22
36260 0 0 0 0 0 26
36270 0 0 0 1 0 24
36280 0 0 12 0 0 23
36290 0 0 5 0 0 34
36300 0 0 11 0 0 22
36310 0 0 0 10 0 35
36320 0 0 1 12 0 28
36330 0 0 1 13 0 26
36340 1 0 0 13 0 27
36350 0 0 7 13 0 19
36360 0 0 19 15 0 33
36370 0 0 34 7 0 27
36380 0 0 13 12 0 23
36390 0 0 18 5 0 32
36400 0 0 24 28 0 38
36410 0 0 33 6 0 32
36420 0 0 2 9 0 38
36430 0 0 3 14 0 38
36440 0 0 9 5 0 28
36450 0 0 1 3 0 39
36460 0 0 0 9 0 31
36470 0 0 1 7 0 37
36480 0 0 5 5 0 34
36490 0 0 18 4 0 31
36500 4 0 6 12 0 33
36510 0 0 4 10 0 30
36520 0 0 20 4 0 28
36530 0 0 12 1 1 44
36540 0 0 33 0 0 46
36550 0 0 22 3 0 22
36560 0 0 20 4 0 6
36570 0 0 6 24 0 8
36580 0 0 16 24 0 4
36590 0 0 12 19 0 6
36600 0 0 8 17 0 1
36610 0 0 5 14 0 0
36620 1 0 0 4 0 8
36630 1 0 0 9 0 7
36640 0 0 0 5 0 6
36650 1 0 0 4 0 3
36660 0 0 0 5 0 1
36670 7 0 0 7 0 5
36680 4 0 0 20 0 1
36690 3 0 6 5 0 1
36700 0 1 4 6 0 8
36710 0 5 5 10 0 0
36720 0 0 0 7 0 9
36730 0 6 4 7 0 12
36740 0 0 6 9 0 20
36750 0 1 13 11 0 23
36760 3 0 26 0 0 1
36770 0 0 16 0 0 2
36780 0 0 16 3 0 8
36790 5 0 6 1 0 2
36800 7 0 0 7 0 2
36810 6 0 19 8 0 1
36820 0 0 12 7 0 15
36830 6 0 14 6 0 5
36840 0 0 8 21 0 9
36850 4 0 11 24 0 14
36860 2 0 13 7 0 9
36870 3 0 13 13 0 0
36880 12 0 1 5 0 1
36890 6 0 7 1 0 1
36900 2 0 9 11 0 18
36910 8 0 2 0 0 2
36920 13 0 18 0 0 7
36930 7 0 15 0 1 8
36940 0 0 10 0 0 0
36950 7 0 28 0 9 0
36960 0 0 15 0 1 11
36970 10 0 4 0 0 2
36980 8 0 1 0 0 14
36990 2 0 5 0 0 1
37000 8 3 5 0 0 11
37010 2 10 13 0 0 3
37020 0 3 18 0 0 1
37030 0 13 12 0 0 1
37040 0 13 15 0 0 5
37050 0 1 13 0 0 1
37060 0 7 11 0 0 1
37070 0 6 12 0 0 5
37080 3 11 15 0 0 5
37090 0 3 23 0 0 12
37100 1 0 7 0 0 22
37110 0 0 12 3 0 1
37120 0 0 11 0 0 8
37130 1 0 2 0 0 4
37140 0 0 18 0 0 3
37150 0 15 12 0 0 0
37160 0 9 1 0 0 7
37170 0 10 11 0 7 0
37180 0 11 21 0 0 8
37190 0 3 21 0 10 0
37200 0 13 13 0 1 8
37210 0 9 8 0 0 16
37220 0 0 5 0 0 14
